   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  -595.646       31.6294       63.2589       31.6294       63.2589       0.00000       0.00000       94.8883       31.6294       31.6294       31.6294       0.00000       0.00000       0.00000    
  0.109648E-03  -555.446       29.5525       59.1049       29.5525       59.1049       0.00000       0.00000       88.6574       29.5525       29.5525       29.5525       0.00000       0.00000       0.00000    
  0.120226E-03  -519.266       27.6848       55.3696       27.6848       55.3696       0.00000       0.00000       83.0544       27.6848       27.6848       27.6848       0.00000       0.00000       0.00000    
  0.131825E-03  -484.585       25.8952       51.7904       25.8952       51.7904       0.00000       0.00000       77.6855       25.8952       25.8952       25.8952       0.00000       0.00000       0.00000    
  0.144543E-03  -452.052       24.2173       48.4346       24.2173       48.4346       0.00000       0.00000       72.6518       24.2173       24.2173       24.2173       0.00000       0.00000       0.00000    
  0.158489E-03  -422.190       22.6783       45.3566       22.6783       45.3566       0.00000       0.00000       68.0349       22.6783       22.6783       22.6783       0.00000       0.00000       0.00000    
  0.173779E-03  -393.580       21.2044       42.4088       21.2044       42.4088       0.00000       0.00000       63.6131       21.2044       21.2044       21.2044       0.00000       0.00000       0.00000    
  0.190545E-03  -367.281       19.8505       39.7010       19.8505       39.7010       0.00000       0.00000       59.5515       19.8505       19.8505       19.8505       0.00000       0.00000       0.00000    
  0.208928E-03  -342.631       18.5822       37.1644       18.5822       37.1644       0.00000       0.00000       55.7467       18.5822       18.5822       18.5822       0.00000       0.00000       0.00000    
  0.229085E-03  -319.046       17.3692       34.7384       17.3692       34.7384       0.00000       0.00000       52.1076       17.3692       17.3692       17.3692       0.00000       0.00000       0.00000    
  0.251186E-03  -297.797       16.2773       32.5546       16.2773       32.5546       0.00000       0.00000       48.8319       16.2773       16.2773       16.2773       0.00000       0.00000       0.00000    
  0.275420E-03  -277.467       15.2330       30.4660       15.2330       30.4660       0.00000       0.00000       45.6990       15.2330       15.2330       15.2330       0.00000       0.00000       0.00000    
  0.301992E-03  -258.372       14.2526       28.5052       14.2526       28.5052       0.00000       0.00000       42.7578       14.2526       14.2526       14.2526       0.00000       0.00000       0.00000    
  0.331127E-03  -240.887       13.3554       26.7109       13.3554       26.7109       0.00000       0.00000       40.0663       13.3554       13.3554       13.3554       0.00000       0.00000       0.00000    
  0.363073E-03  -224.139       12.4963       24.9926       12.4963       24.9926       0.00000       0.00000       37.4890       12.4963       12.4963       12.4963       0.00000       0.00000       0.00000    
  0.398101E-03  -208.731       11.7064       23.4128       11.7064       23.4128       0.00000       0.00000       35.1191       11.7064       11.7064       11.7064       0.00000       0.00000       0.00000    
  0.436509E-03  -194.324       10.9680       21.9360       10.9680       21.9360       0.00000       0.00000       32.9039       10.9680       10.9680       10.9680       0.00000       0.00000       0.00000    
  0.478622E-03  -180.546       10.2619       20.5239       10.2619       20.5239       0.00000       0.00000       30.7858       10.2619       10.2619       10.2619       0.00000       0.00000       0.00000    
  0.524798E-03  -168.130       9.62594       19.2519       9.62594       19.2519       0.00000       0.00000       28.8779       9.62594       9.62596       9.62596       0.00000       0.00000       0.00000    
  0.575429E-03  -156.280       9.01892       18.0379       9.01892       18.0379       0.00000       0.00000       27.0568       9.01892       9.01894       9.01894       0.00000       0.00000       0.00000    
  0.630945E-03  -145.143       8.44846       16.8970       8.44846       16.8970       0.00000       0.00000       25.3454       8.44846       8.44849       8.44848       0.00000       0.00000       0.00000    
  0.691816E-03  -134.979       7.92780       15.8557       7.92780       15.8557       0.00000       0.00000       23.7834       7.92780       7.92783       7.92782       0.00000       0.00000       0.00000    
  0.758561E-03  -125.252       7.42941       14.8589       7.42941       14.8589       0.00000       0.00000       22.2883       7.42941       7.42944       7.42944       0.00000       0.00000       0.00000    
  0.831745E-03  -116.307       6.97085       13.9418       6.97085       13.9418       0.00000       0.00000       20.9126       6.97085       6.97089       6.97088       0.00000       0.00000       0.00000    
  0.911989E-03  -107.972       6.54331       13.0867       6.54331       13.0867       0.00000       0.00000       19.6300       6.54331       6.54335       6.54334       0.00000       0.00000       0.00000    
  0.999975E-03  -100.010       6.13470       12.2695       6.13470       12.2695       0.00000       0.00000       18.4042       6.13470       6.13475       6.13474       0.00000       0.00000       0.00000    
  0.109645E-02  -92.8475       5.76660       11.5333       5.76660       11.5333       0.00000       0.00000       17.2999       5.76660       5.76666       5.76664       0.00000       0.00000       0.00000    
  0.120223E-02  -86.0347       5.41611       10.8323       5.41611       10.8323       0.00000       0.00000       16.2484       5.41611       5.41617       5.41615       0.00000       0.00000       0.00000    
  0.131822E-02  -79.6363       5.08651       10.1731       5.08651       10.1731       0.00000       0.00000       15.2596       5.08651       5.08658       5.08656       0.00000       0.00000       0.00000    
  0.144540E-02  -73.8312       4.78670       9.57354       4.78670       9.57354       0.00000       0.00000       14.3602       4.78670       4.78678       4.78675       0.00000       0.00000       0.00000    
  0.158485E-02  -68.2866       4.49993       9.00001       4.49993       9.00001       0.00000       0.00000       13.4999       4.49993       4.50002       4.49999       0.00000       0.00000       0.00000    
  0.173775E-02  -63.2008       4.23609       8.47234       4.23609       8.47234       0.00000       0.00000       12.7084       4.23609       4.23619       4.23615       0.00000       0.00000       0.00000    
  0.190540E-02  -58.4904       3.99092       7.98201       3.99092       7.98201       0.00000       0.00000       11.9729       3.99092       3.99103       3.99098       0.00000       0.00000       0.00000    
  0.208923E-02  -54.0032       3.75683       7.51385       3.75683       7.51385       0.00000       0.00000       11.2707       3.75683       3.75695       3.75690       0.00000       0.00000       0.00000    
  0.229079E-02  -49.9898       3.54618       7.09256       3.54618       7.09256       0.00000       0.00000       10.6387       3.54618       3.54631       3.54625       0.00000       0.00000       0.00000    
  0.251180E-02  -46.1942       3.34624       6.69269       3.34624       6.69269       0.00000       0.00000       10.0389       3.34624       3.34639       3.34631       0.00000       0.00000       0.00000    
  0.275413E-02  -42.6415       3.15824       6.31672       3.15824       6.31672       0.00000       0.00000       9.47496       3.15824       3.15840       3.15832       0.00000       0.00000       0.00000    
  0.301984E-02  -39.4541       2.98810       5.97646       2.98810       5.97646       0.00000       0.00000       8.96456       2.98810       2.98828       2.98818       0.00000       0.00000       0.00000    
  0.331118E-02  -36.4240       2.82560       5.65150       2.82560       5.65150       0.00000       0.00000       8.47711       2.82560       2.82581       2.82569       0.00000       0.00000       0.00000    
  0.363064E-02  -33.6664       2.67634       5.35301       2.67634       5.35301       0.00000       0.00000       8.02935       2.67634       2.67657       2.67644       0.00000       0.00000       0.00000    
  0.398091E-02  -31.1426       2.53835       5.07706       2.53835       5.07706       0.00000       0.00000       7.61541       2.53835       2.53861       2.53845       0.00000       0.00000       0.00000    
  0.436498E-02  -28.7542       2.40687       4.81414       2.40687       4.81414       0.00000       0.00000       7.22102       2.40687       2.40716       2.40698       0.00000       0.00000       0.00000    
  0.478610E-02  -26.6504       2.28901       4.57846       2.28901       4.57846       0.00000       0.00000       6.86748       2.28901       2.28934       2.28913       0.00000       0.00000       0.00000    
  0.524785E-02  -24.6846       2.17770       4.35588       2.17770       4.35588       0.00000       0.00000       6.53358       2.17770       2.17806       2.17782       0.00000       0.00000       0.00000    
  0.575415E-02  -22.8635       2.07325       4.14701       2.07325       4.14701       0.00000       0.00000       6.22026       2.07325       2.07364       2.07337       0.00000       0.00000       0.00000    
  0.630929E-02  -21.2718       1.97956       3.95969       1.97956       3.95969       0.00000       0.00000       5.93925       1.97956       1.98000       1.97969       0.00000       0.00000       0.00000    
  0.691799E-02  -19.7770       1.89039       3.78141       1.89039       3.78141       0.00000       0.00000       5.67180       1.89039       1.89089       1.89053       0.00000       0.00000       0.00000    
  0.758542E-02  -18.4478       1.80891       3.61851       1.80891       3.61851       0.00000       0.00000       5.42742       1.80891       1.80946       1.80905       0.00000       0.00000       0.00000    
  0.831724E-02  -17.2682       1.73427       3.46930       1.73427       3.46930       0.00000       0.00000       5.20357       1.73427       1.73488       1.73442       0.00000       0.00000       0.00000    
  0.911966E-02  -16.1799       1.66355       3.32793       1.66355       3.32793       0.00000       0.00000       4.99148       1.66355       1.66423       1.66370       0.00000       0.00000       0.00000    
  0.999950E-02  -15.3294       1.60131       3.20359       1.60131       3.20359       0.00000       0.00000       4.80490       1.60131       1.60210       1.60149       0.00000       0.00000       0.00000    
