   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  -417777.       12047.6       23016.7       12047.6       23016.7       0.00000       0.00000       35064.4       12047.6       12017.4       10999.3       0.00000       0.00000       0.00000    
  0.109648E-03  -381099.       11006.8       21019.8       11006.8       21019.8       0.00000       0.00000       32026.5       11006.8       10976.3       10043.4       0.00000       0.00000       0.00000    
  0.120226E-03  -349276.       10101.8       19284.0       10101.8       19284.0       0.00000       0.00000       29385.8       10101.8       10071.2       9212.82       0.00000       0.00000       0.00000    
  0.131825E-03  -319199.       9245.77       17642.2       9245.77       17642.2       0.00000       0.00000       26887.9       9245.77       9214.89       8427.28       0.00000       0.00000       0.00000    
  0.144543E-03  -291619.       8459.79       16134.9       8459.79       16134.9       0.00000       0.00000       24594.7       8459.79       8428.68       7706.27       0.00000       0.00000       0.00000    
  0.158489E-03  -267034.       7757.95       14789.3       7757.95       14789.3       0.00000       0.00000       22547.3       7757.95       7726.60       7062.70       0.00000       0.00000       0.00000    
  0.173779E-03  -243823.       7094.80       13518.0       7094.80       13518.0       0.00000       0.00000       20612.8       7094.80       7063.22       6454.74       0.00000       0.00000       0.00000    
  0.190545E-03  -223107.       6501.87       12381.4       6501.87       12381.4       0.00000       0.00000       18883.3       6501.87       6470.06       5911.38       0.00000       0.00000       0.00000    
  0.208928E-03  -204104.       5957.29       11337.7       5957.29       11337.7       0.00000       0.00000       17295.0       5957.29       5925.24       5412.48       0.00000       0.00000       0.00000    
  0.229085E-03  -186205.       5443.87       10353.8       5443.87       10353.8       0.00000       0.00000       15797.7       5443.87       5411.58       4942.24       0.00000       0.00000       0.00000    
  0.251186E-03  -170644.       4996.52       9496.72       4996.52       9496.72       0.00000       0.00000       14493.2       4996.52       4964.01       4532.72       0.00000       0.00000       0.00000    
  0.275420E-03  -155967.       4574.25       8687.72       4574.25       8687.72       0.00000       0.00000       13262.0       4574.25       4541.50       4146.22       0.00000       0.00000       0.00000    
  0.301992E-03  -142479.       4185.67       7943.36       4185.67       7943.36       0.00000       0.00000       12129.0       4185.67       4152.68       3790.68       0.00000       0.00000       0.00000    
  0.331127E-03  -130483.       3839.44       7280.22       3839.44       7280.22       0.00000       0.00000       11119.7       3839.44       3806.22       3474.01       0.00000       0.00000       0.00000    
  0.363073E-03  -119156.       3512.21       6653.54       3512.21       6653.54       0.00000       0.00000       10165.7       3512.21       3478.76       3174.78       0.00000       0.00000       0.00000    
  0.398101E-03  -109024.       3218.99       6092.07       3218.99       6092.07       0.00000       0.00000       9311.06       3218.99       3185.31       2906.76       0.00000       0.00000       0.00000    
  0.436509E-03  -99750.7       2950.25       5577.52       2950.25       5577.52       0.00000       0.00000       8527.77       2950.25       2916.34       2661.18       0.00000       0.00000       0.00000    
  0.478622E-03  -91014.6       2696.82       5092.35       2696.82       5092.35       0.00000       0.00000       7789.17       2696.82       2662.69       2429.65       0.00000       0.00000       0.00000    
