   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  -1133.39       25.6916       51.3832       25.6916       51.3832       0.00000       0.00000       77.0748       25.6916       25.6916       25.6916       0.00000       0.00000       0.00000    
  0.109648E-03  -1059.60       24.0021       48.0042       24.0021       48.0042       0.00000       0.00000       72.0063       24.0021       24.0021       24.0021       0.00000       0.00000       0.00000    
  0.120226E-03  -993.313       22.4821       44.9642       22.4821       44.9642       0.00000       0.00000       67.4463       22.4821       22.4821       22.4821       0.00000       0.00000       0.00000    
  0.131825E-03  -929.808       21.0251       42.0503       21.0251       42.0503       0.00000       0.00000       63.0754       21.0251       21.0251       21.0251       0.00000       0.00000       0.00000    
  0.144543E-03  -870.292       19.6584       39.3169       19.6584       39.3169       0.00000       0.00000       58.9754       19.6584       19.6585       19.6585       0.00000       0.00000       0.00000    
  0.158489E-03  -815.726       18.4038       36.8076       18.4038       36.8076       0.00000       0.00000       55.2114       18.4038       18.4038       18.4038       0.00000       0.00000       0.00000    
  0.173779E-03  -763.473       17.2015       34.4031       17.2015       34.4031       0.00000       0.00000       51.6046       17.2015       17.2015       17.2015       0.00000       0.00000       0.00000    
  0.190545E-03  -715.487       16.0959       32.1918       16.0959       32.1918       0.00000       0.00000       48.2877       16.0959       16.0959       16.0959       0.00000       0.00000       0.00000    
  0.208928E-03  -670.533       15.0590       30.1180       15.0590       30.1180       0.00000       0.00000       45.1770       15.0590       15.0590       15.0590       0.00000       0.00000       0.00000    
  0.229085E-03  -627.537       14.0665       28.1329       14.0665       28.1329       0.00000       0.00000       42.1994       14.0665       14.0665       14.0665       0.00000       0.00000       0.00000    
  0.251186E-03  -588.820       13.1710       26.3421       13.1710       26.3421       0.00000       0.00000       39.5131       13.1710       13.1710       13.1710       0.00000       0.00000       0.00000    
  0.275420E-03  -551.779       12.3136       24.6273       12.3136       24.6273       0.00000       0.00000       36.9409       12.3136       12.3136       12.3137       0.00000       0.00000       0.00000    
