 !* 
 !* Swimming set from XFITTER for the HERAverager
 &Data
   Name = 'Swimming' 
   NData =          255
   NColumn = 5
   ColumnType = 4*'Bin','Sigma' 
   ColumnName = 'reaction index', 'x', 'Q2', 'y ', 'reduced x-section ' 
                                                     
   IndexDataset = 666
   Reaction = 'NC e+-p' 
                                                     
 &END
   615 0.19000E+01 0.35000E-02 0.00000E+00 0.19105E+00
   615 0.19000E+01 0.75000E-02 0.00000E+00 0.19720E+00
   615 0.19000E+01 0.15000E-01 0.00000E+00 0.19805E+00
   615 0.19000E+01 0.25000E-01 0.00000E+00 0.17860E+00
   615 0.19000E+01 0.40000E-01 0.00000E+00 0.16053E+00
   615 0.19000E+01 0.75000E-01 0.00000E+00 0.15457E+00
   615 0.19000E+01 0.12000E-02 0.00000E+00 0.16360E+00
   615 0.19000E+01 0.63000E-02 0.00000E+00 0.19733E+00
   615 0.19000E+01 0.32200E-01 0.00000E+00 0.16827E+00
   615 0.19000E+01 0.11240E+00 0.00000E+00 0.19769E+00
   615 0.18600E+01 0.40000E-02 0.00000E+00 0.19350E+00
   615 0.18600E+01 0.11000E-01 0.00000E+00 0.20580E+00
   615 0.18600E+01 0.28000E-01 0.00000E+00 0.17252E+00
   615 0.18600E+01 0.63000E-01 0.00000E+00 0.14954E+00
   615 0.24000E+01 0.63000E-01 0.00000E+00 0.17891E+00
   615 0.24000E+01 0.24000E+00 0.00000E+00 0.20889E+00
   615 0.24000E+01 0.53000E+00 0.00000E+00 0.24539E+00
   615 0.28000E+01 0.40000E-01 0.00000E+00 0.18713E+00
   615 0.28000E+01 0.11800E+00 0.00000E+00 0.23930E+00
   615 0.28000E+01 0.22700E+00 0.00000E+00 0.25978E+00
   615 0.28000E+01 0.45000E+00 0.00000E+00 0.26465E+00
   615 0.30000E+01 0.50000E-01 0.00000E+00 0.19268E+00
   615 0.30000E+01 0.15000E+00 0.00000E+00 0.26230E+00
   615 0.30000E+01 0.25000E+00 0.00000E+00 0.25471E+00
   615 0.30000E+01 0.40000E+00 0.00000E+00 0.20548E+00
   615 0.37600E+01 0.11000E-01 0.00000E+00 0.19366E+00
   615 0.37600E+01 0.28000E-01 0.00000E+00 0.20208E+00
   615 0.37600E+01 0.63000E-01 0.00000E+00 0.21235E+00
   615 0.37600E+01 0.14100E+00 0.00000E+00 0.27382E+00
   615 0.37000E+01 0.32000E-02 0.00000E+00 0.13727E+00
   615 0.37000E+01 0.14300E-01 0.00000E+00 0.19621E+00
   615 0.37000E+01 0.63900E-01 0.00000E+00 0.21149E+00
   615 0.37000E+01 0.19860E+00 0.00000E+00 0.29712E+00
   615 0.40000E+01 0.60000E+00 0.00000E+00 0.32562E+00
   615 0.43000E+01 0.10000E+00 0.00000E+00 0.23651E+00
   615 0.43000E+01 0.30500E+00 0.00000E+00 0.30335E+00
   615 0.43000E+01 0.62000E+00 0.00000E+00 0.33800E+00
   615 0.50000E+01 0.75000E-02 0.00000E+00 0.14700E+00
   615 0.50000E+01 0.15000E-01 0.00000E+00 0.20256E+00
   615 0.50000E+01 0.30000E-01 0.00000E+00 0.21774E+00
   615 0.50000E+01 0.50000E-01 0.00000E+00 0.22879E+00
   615 0.50000E+01 0.80000E-01 0.00000E+00 0.23239E+00
   615 0.50000E+01 0.15000E+00 0.00000E+00 0.30098E+00
   615 0.51000E+01 0.43000E-01 0.00000E+00 0.22761E+00
   615 0.51000E+01 0.13800E+00 0.00000E+00 0.29592E+00
   615 0.51000E+01 0.11000E+00 0.00000E+00 0.27988E+00
   615 0.51000E+01 0.27400E+00 0.00000E+00 0.34006E+00
   615 0.51000E+01 0.55000E+00 0.00000E+00 0.36469E+00
   615 0.52000E+01 0.50000E-01 0.00000E+00 0.23191E+00
   615 0.52000E+01 0.15000E+00 0.00000E+00 0.30408E+00
   615 0.52000E+01 0.25000E+00 0.00000E+00 0.33960E+00
   615 0.52000E+01 0.40000E+00 0.00000E+00 0.23493E+00
   615 0.53000E+01 0.53500E-01 0.00000E+00 0.23468E+00
   615 0.53000E+01 0.12300E+00 0.00000E+00 0.29054E+00
   615 0.53000E+01 0.24650E+00 0.00000E+00 0.34071E+00
   615 0.53000E+01 0.40450E+00 0.00000E+00 0.27026E+00
   615 0.53000E+01 0.57000E+00 0.00000E+00 0.37332E+00
   615 0.53000E+01 0.74500E+00 0.00000E+00 0.46308E+00
   615 0.59000E+01 0.46000E-01 0.00000E+00 0.24051E+00
   615 0.59000E+01 0.18700E+00 0.00000E+00 0.33128E+00
   615 0.59000E+01 0.46600E+00 0.00000E+00 0.36748E+00
   615 0.60000E+01 0.60000E+00 0.00000E+00 0.39518E+00
   615 0.68000E+01 0.70000E-01 0.00000E+00 0.25816E+00
   615 0.68000E+01 0.25000E+00 0.00000E+00 0.36431E+00
   615 0.68000E+01 0.50000E+00 0.00000E+00 0.39441E+00
   615 0.75000E+01 0.46000E-01 0.00000E+00 0.26059E+00
   615 0.75000E+01 0.18700E+00 0.00000E+00 0.35227E+00
   615 0.75000E+01 0.64900E+00 0.00000E+00 0.42302E+00
   615 0.85000E+01 0.60000E+00 0.00000E+00 0.44052E+00
   615 0.89000E+01 0.23500E-01 0.00000E+00 0.24887E+00
   615 0.89000E+01 0.10540E+00 0.00000E+00 0.32897E+00
   615 0.89000E+01 0.33310E+00 0.00000E+00 0.39821E+00
   615 0.90000E+01 0.60000E-01 0.00000E+00 0.28203E+00
   615 0.90000E+01 0.17500E+00 0.00000E+00 0.36180E+00
   615 0.90000E+01 0.42500E+00 0.00000E+00 0.44267E+00
   615 0.92000E+01 0.14500E+00 0.00000E+00 0.34985E+00
   615 0.92000E+01 0.38500E+00 0.00000E+00 0.37078E+00
   615 0.92000E+01 0.72000E+00 0.00000E+00 0.53009E+00
   615 0.99000E+01 0.39000E-01 0.00000E+00 0.27649E+00
   615 0.99000E+01 0.14000E+00 0.00000E+00 0.35421E+00
   615 0.99000E+01 0.28000E+00 0.00000E+00 0.40461E+00
   615 0.99000E+01 0.54000E+00 0.00000E+00 0.44756E+00
   615 0.10700E+02 0.21000E-02 0.00000E+00 -.70569E-02
   615 0.10700E+02 0.11700E-01 0.00000E+00 0.23516E+00
   615 0.10700E+02 0.63900E-01 0.00000E+00 0.29803E+00
   615 0.10700E+02 0.31430E+00 0.00000E+00 0.41546E+00
   615 0.10800E+02 0.55000E-01 0.00000E+00 0.29727E+00
   615 0.10800E+02 0.15000E+00 0.00000E+00 0.36641E+00
   615 0.10800E+02 0.25000E+00 0.00000E+00 0.40555E+00
   615 0.11000E+02 0.60000E-01 0.00000E+00 0.30039E+00
   615 0.11000E+02 0.17500E+00 0.00000E+00 0.37878E+00
   615 0.11000E+02 0.42500E+00 0.00000E+00 0.47292E+00
   615 0.12000E+02 0.40500E-01 0.00000E+00 0.29435E+00
   615 0.12000E+02 0.14650E+00 0.00000E+00 0.37442E+00
   615 0.12000E+02 0.32050E+00 0.00000E+00 0.42554E+00
   615 0.12000E+02 0.63750E+00 0.00000E+00 0.47229E+00
   615 0.12100E+02 0.17500E+00 0.00000E+00 0.38686E+00
   615 0.12100E+02 0.42500E+00 0.00000E+00 0.48555E+00
   615 0.12500E+02 0.60000E+00 0.00000E+00 0.47715E+00
   615 0.12400E+02 0.13000E-01 0.00000E+00 0.25235E+00
   615 0.12400E+02 0.31000E-01 0.00000E+00 0.28697E+00
   615 0.12400E+02 0.50000E-01 0.00000E+00 0.30559E+00
   615 0.12400E+02 0.75000E-01 0.00000E+00 0.30820E+00
   615 0.12400E+02 0.10000E+00 0.00000E+00 0.32316E+00
   615 0.12400E+02 0.14000E+00 0.00000E+00 0.37480E+00
   615 0.12400E+02 0.18000E+00 0.00000E+00 0.39098E+00
   615 0.12400E+02 0.23000E+00 0.00000E+00 0.41100E+00
   615 0.12400E+02 0.29000E+00 0.00000E+00 0.42563E+00
   615 0.12400E+02 0.36000E+00 0.00000E+00 0.42179E+00
