   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  -38.3981      0.958483E-01  0.176692      0.958483E-01  0.176692       0.00000       0.00000      0.272541      0.958483E-01  0.958521E-01  0.808403E-01   0.00000       0.00000       0.00000    
  0.109648E-03  -35.2354      0.646420E-01  0.113977      0.646420E-01  0.113977       0.00000       0.00000      0.178619      0.646420E-01  0.646461E-01  0.493308E-01   0.00000       0.00000       0.00000    
  0.120226E-03  -32.3600      0.368860E-01  0.581519E-01  0.368860E-01  0.581519E-01   0.00000       0.00000      0.950379E-01  0.368860E-01  0.368903E-01  0.212617E-01   0.00000       0.00000       0.00000    
  0.131825E-03  -29.5931      0.104284E-01  0.491990E-02  0.104284E-01  0.491990E-02   0.00000       0.00000      0.153483E-01  0.104284E-01  0.104330E-01  -.551313E-02   0.00000       0.00000       0.00000    
  0.144543E-03  -26.9814      -.141698E-01  -.445995E-01  -.141698E-01  -.445995E-01   0.00000       0.00000      -.587693E-01  -.141698E-01  -.141649E-01  -.304346E-01   0.00000       0.00000       0.00000    
  0.158489E-03  -24.5653      -.364346E-01  -.894608E-01  -.364346E-01  -.894608E-01   0.00000       0.00000      -.125895      -.364346E-01  -.364294E-01  -.530313E-01   0.00000       0.00000       0.00000    
  0.173779E-03  -22.2411      -.576023E-01  -.132132      -.576023E-01  -.132132       0.00000       0.00000      -.189734      -.576023E-01  -.575968E-01  -.745352E-01   0.00000       0.00000       0.00000    
  0.190545E-03  -20.0878      -.767357E-01  -.170743      -.767357E-01  -.170743       0.00000       0.00000      -.247479      -.767357E-01  -.767300E-01  -.940134E-01   0.00000       0.00000       0.00000    
  0.208928E-03  -18.0576      -.944069E-01  -.206437      -.944069E-01  -.206437       0.00000       0.00000      -.300844      -.944069E-01  -.944009E-01  -.112036       0.00000       0.00000       0.00000    
  0.229085E-03  -16.1069      -.111133      -.240246      -.111133      -.240246       0.00000       0.00000      -.351380      -.111133      -.111127      -.129119       0.00000       0.00000       0.00000    
  0.251186E-03  -14.3323      -.125774      -.269895      -.125774      -.269895       0.00000       0.00000      -.395668      -.125774      -.125767      -.144127       0.00000       0.00000       0.00000    
  0.275420E-03  -12.6275      -.139588      -.297896      -.139588      -.297896       0.00000       0.00000      -.437485      -.139588      -.139582      -.158315       0.00000       0.00000       0.00000    
  0.301992E-03  -11.0165      -.152293      -.323685      -.152293      -.323685       0.00000       0.00000      -.475978      -.152293      -.152286      -.171399       0.00000       0.00000       0.00000    
  0.331127E-03  -9.52859      -.163542      -.346574      -.163542      -.346574       0.00000       0.00000      -.510117      -.163542      -.163535      -.183039       0.00000       0.00000       0.00000    
  0.363073E-03  -8.09731      -.174123      -.368131      -.174123      -.368131       0.00000       0.00000      -.542254      -.174123      -.174116      -.194015       0.00000       0.00000       0.00000    
  0.398101E-03  -6.76925      -.183485      -.387259      -.183485      -.387259       0.00000       0.00000      -.570744      -.183485      -.183477      -.203782       0.00000       0.00000       0.00000    
  0.436509E-03  -5.51868      -.191931      -.404565      -.191931      -.404565       0.00000       0.00000      -.596496      -.191931      -.191923      -.212641       0.00000       0.00000       0.00000    
  0.478622E-03  -4.31677      -.199802      -.420726      -.199802      -.420726       0.00000       0.00000      -.620528      -.199802      -.199794      -.220931       0.00000       0.00000       0.00000    
  0.524798E-03  -3.22087      -.206419      -.434392      -.206419      -.434392       0.00000       0.00000      -.640810      -.206419      -.206411      -.227981       0.00000       0.00000       0.00000    
  0.575429E-03  -2.16904      -.212512      -.447018      -.212512      -.447018       0.00000       0.00000      -.659530      -.212512      -.212505      -.234513       0.00000       0.00000       0.00000    
  0.630945E-03  -1.17288      -.217945      -.458331      -.217945      -.458331       0.00000       0.00000      -.676277      -.217945      -.217939      -.240393       0.00000       0.00000       0.00000    
  0.691816E-03  -.252881      -.222471      -.467842      -.222471      -.467842       0.00000       0.00000      -.690313      -.222471      -.222465      -.245377       0.00000       0.00000       0.00000    
  0.758561E-03  0.632960      -.226588      -.476542      -.226588      -.476542       0.00000       0.00000      -.703130      -.226588      -.226582      -.249960       0.00000       0.00000       0.00000    
  0.831745E-03   1.45762      -.229971      -.483786      -.229971      -.483786       0.00000       0.00000      -.713757      -.229971      -.229966      -.253819       0.00000       0.00000       0.00000    
  0.911989E-03   2.23446      -.232775      -.489884      -.232775      -.489884       0.00000       0.00000      -.722659      -.232775      -.232772      -.257111       0.00000       0.00000       0.00000    
  0.999975E-03   2.98210      -.235226      -.495280      -.235226      -.495280       0.00000       0.00000      -.730506      -.235226      -.235225      -.260056       0.00000       0.00000       0.00000    
  0.109645E-02   3.66713      -.236911      -.499161      -.236911      -.499161       0.00000       0.00000      -.736071      -.236911      -.236911      -.262249       0.00000       0.00000       0.00000    
  0.120223E-02   4.32489      -.238256      -.502371      -.238256      -.502371       0.00000       0.00000      -.740627      -.238256      -.238259      -.264112       0.00000       0.00000       0.00000    
  0.131822E-02   4.95028      -.239200      -.504788      -.239200      -.504788       0.00000       0.00000      -.743987      -.239200      -.239205      -.265582       0.00000       0.00000       0.00000    
  0.144540E-02   5.52945      -.239558      -.506050      -.239558      -.506050       0.00000       0.00000      -.745607      -.239558      -.239567      -.266482       0.00000       0.00000       0.00000    
  0.158485E-02   6.08837      -.239656      -.506799      -.239656      -.506799       0.00000       0.00000      -.746455      -.239656      -.239670      -.267130       0.00000       0.00000       0.00000    
  0.173775E-02   6.61168      -.239292      -.506641      -.239292      -.506641       0.00000       0.00000      -.745933      -.239292      -.239311      -.267330       0.00000       0.00000       0.00000    
  0.190540E-02   7.10595      -.238541      -.505722      -.238541      -.505722       0.00000       0.00000      -.744264      -.238541      -.238567      -.267155       0.00000       0.00000       0.00000    
  0.208923E-02   7.58297      -.237560      -.504350      -.237560      -.504350       0.00000       0.00000      -.741909      -.237560      -.237592      -.266758       0.00000       0.00000       0.00000    
  0.229079E-02   8.02349      -.236074      -.501991      -.236074      -.501991       0.00000       0.00000      -.738066      -.236074      -.236116      -.265876       0.00000       0.00000       0.00000    
  0.251180E-02   8.44728      -.234349      -.499165      -.234349      -.499165       0.00000       0.00000      -.733514      -.234349      -.234401      -.264764       0.00000       0.00000       0.00000    
  0.275413E-02   8.85241      -.232357      -.495816      -.232357      -.495816       0.00000       0.00000      -.728172      -.232357      -.232420      -.263396       0.00000       0.00000       0.00000    
  0.301984E-02   9.22955      -.229944      -.491649      -.229944      -.491649       0.00000       0.00000      -.721593      -.229944      -.230021      -.261628       0.00000       0.00000       0.00000    
  0.331118E-02   9.59464      -.227344      -.487120      -.227344      -.487120       0.00000       0.00000      -.714464      -.227344      -.227437      -.259682       0.00000       0.00000       0.00000    
  0.363064E-02   9.93884      -.224415      -.481951      -.224415      -.481951       0.00000       0.00000      -.706365      -.224415      -.224527      -.257424       0.00000       0.00000       0.00000    
  0.398091E-02   10.2651      -.221186      -.476203      -.221186      -.476203       0.00000       0.00000      -.697389      -.221186      -.221320      -.254883       0.00000       0.00000       0.00000    
  0.436498E-02   10.5809      -.217780      -.470116      -.217780      -.470116       0.00000       0.00000      -.687896      -.217780      -.217939      -.252177       0.00000       0.00000       0.00000    
  0.478610E-02   10.8746      -.213985      -.463278      -.213985      -.463278       0.00000       0.00000      -.677264      -.213985      -.214174      -.249105       0.00000       0.00000       0.00000    
  0.524785E-02   11.1575      -.209986      -.456051      -.209986      -.456051       0.00000       0.00000      -.666038      -.209986      -.210209      -.245843       0.00000       0.00000       0.00000    
  0.575415E-02   11.4290      -.205774      -.448416      -.205774      -.448416       0.00000       0.00000      -.654189      -.205774      -.206034      -.242382       0.00000       0.00000       0.00000    
  0.630929E-02   11.6820      -.201194      -.440081      -.201194      -.440081       0.00000       0.00000      -.641274      -.201194      -.201500      -.238581       0.00000       0.00000       0.00000    
  0.691799E-02   11.9271      -.196448      -.431432      -.196448      -.431432       0.00000       0.00000      -.627880      -.196448      -.196805      -.234628       0.00000       0.00000       0.00000    
  0.758542E-02   12.1583      -.191413      -.422236      -.191413      -.422236       0.00000       0.00000      -.613648      -.191413      -.191828      -.230408       0.00000       0.00000       0.00000    
  0.831724E-02   12.3766      -.186090      -.412500      -.186090      -.412500       0.00000       0.00000      -.598590      -.186090      -.186574      -.225926       0.00000       0.00000       0.00000    
  0.911966E-02   12.5871      -.180601      -.402450      -.180601      -.402450       0.00000       0.00000      -.583051      -.180601      -.181159      -.221291       0.00000       0.00000       0.00000    
  0.999950E-02   12.7786      -.174731      -.391684      -.174731      -.391684       0.00000       0.00000      -.566415      -.174731      -.175376      -.216308       0.00000       0.00000       0.00000    
  0.109642E-01   12.9649      -.168706      -.380636      -.168706      -.380636       0.00000       0.00000      -.549342      -.168706      -.169448      -.211187       0.00000       0.00000       0.00000    
  0.120220E-01   13.1396      -.162379      -.369033      -.162379      -.369033       0.00000       0.00000      -.531412      -.162379      -.163236      -.205797       0.00000       0.00000       0.00000    
  0.131819E-01   13.3024      -.155771      -.356917      -.155771      -.356917       0.00000       0.00000      -.512688      -.155771      -.156760      -.200157       0.00000       0.00000       0.00000    
  0.144536E-01   13.4533      -.148882      -.344289      -.148882      -.344289       0.00000       0.00000      -.493171      -.148882      -.150021      -.194267       0.00000       0.00000       0.00000    
  0.158481E-01   13.5930      -.141728      -.331184      -.141728      -.331184       0.00000       0.00000      -.472912      -.141728      -.143039      -.188145       0.00000       0.00000       0.00000    
  0.173770E-01   13.7210      -.134307      -.317601      -.134307      -.317601       0.00000       0.00000      -.451907      -.134307      -.135811      -.181789       0.00000       0.00000       0.00000    
  0.190535E-01   13.8359      -.126587      -.303490      -.126587      -.303490       0.00000       0.00000      -.430077      -.126587      -.128314      -.175176       0.00000       0.00000       0.00000    
  0.208917E-01   13.9374      -.118572      -.288863      -.118572      -.288863       0.00000       0.00000      -.407435      -.118572      -.120554      -.168309       0.00000       0.00000       0.00000    
  0.229073E-01   14.0258      -.110278      -.273755      -.110278      -.273755       0.00000       0.00000      -.384033      -.110278      -.112548      -.161207       0.00000       0.00000       0.00000    
  0.251174E-01   14.1004      -.101702      -.258167      -.101702      -.258167       0.00000       0.00000      -.359869      -.101702      -.104298      -.153869       0.00000       0.00000       0.00000    
  0.275406E-01   14.1591      -.928124E-01  -.242053      -.928124E-01  -.242053       0.00000       0.00000      -.334866      -.928124E-01  -.957814E-01  -.146272       0.00000       0.00000       0.00000    
  0.301976E-01   14.2014      -.836166E-01  -.225439      -.836166E-01  -.225439       0.00000       0.00000      -.309055      -.836166E-01  -.870110E-01  -.138428       0.00000       0.00000       0.00000    
  0.331110E-01   14.2274      -.741321E-01  -.208362      -.741321E-01  -.208362       0.00000       0.00000      -.282494      -.741321E-01  -.780072E-01  -.130354       0.00000       0.00000       0.00000    
  0.363055E-01   14.2362      -.643580E-01  -.190832      -.643580E-01  -.190832       0.00000       0.00000      -.255190      -.643580E-01  -.687759E-01  -.122056       0.00000       0.00000       0.00000    
  0.398081E-01   14.2247      -.542628E-01  -.172818      -.542628E-01  -.172818       0.00000       0.00000      -.227081      -.542628E-01  -.593018E-01  -.113516       0.00000       0.00000       0.00000    
  0.436487E-01   14.1925      -.438624E-01  -.154362      -.438624E-01  -.154362       0.00000       0.00000      -.198224      -.438624E-01  -.496076E-01  -.104754       0.00000       0.00000       0.00000    
  0.478598E-01   14.1396      -.331762E-01  -.135511      -.331762E-01  -.135511       0.00000       0.00000      -.168687      -.331762E-01  -.397181E-01  -.957929E-01   0.00000       0.00000       0.00000    
  0.524772E-01   14.0649      -.222076E-01  -.116291      -.222076E-01  -.116291       0.00000       0.00000      -.138499      -.222076E-01  -.296478E-01  -.866433E-01   0.00000       0.00000       0.00000    
  0.575400E-01   13.9643      -.109299E-01  -.966986E-01  -.109299E-01  -.966986E-01   0.00000       0.00000      -.107628      -.109299E-01  -.193972E-01  -.773013E-01   0.00000       0.00000       0.00000    
  0.630913E-01   13.8379      0.631719E-03  -.767985E-01  0.631719E-03  -.767985E-01   0.00000       0.00000      -.761667E-01  0.631719E-03  -.900080E-02  -.677977E-01   0.00000       0.00000       0.00000    
  0.691782E-01   13.6858      0.124546E-01  -.566520E-01  0.124546E-01  -.566520E-01   0.00000       0.00000      -.441974E-01  0.124546E-01  0.150901E-02  -.581610E-01   0.00000       0.00000       0.00000    
  0.758523E-01   13.5068      0.245292E-01  -.363094E-01  0.245292E-01  -.363094E-01   0.00000       0.00000      -.117802E-01  0.245292E-01  0.121047E-01  -.484141E-01   0.00000       0.00000       0.00000    
  0.831703E-01   13.2964      0.368718E-01  -.158187E-01  0.368718E-01  -.158187E-01   0.00000       0.00000      0.210531E-01  0.368718E-01  0.227572E-01  -.385759E-01   0.00000       0.00000       0.00000    
  0.911943E-01   13.0553      0.494486E-01  0.473254E-02  0.494486E-01  0.473254E-02   0.00000       0.00000      0.541811E-01  0.494486E-01  0.334202E-01  -.286877E-01   0.00000       0.00000       0.00000    
  0.999925E-01   12.7823      0.622057E-01  0.252636E-01  0.622057E-01  0.252636E-01   0.00000       0.00000      0.874693E-01  0.622057E-01  0.440497E-01  -.187862E-01   0.00000       0.00000       0.00000    
  0.109639       12.4797      0.751634E-01  0.456909E-01  0.751634E-01  0.456909E-01   0.00000       0.00000      0.120854      0.751634E-01  0.546013E-01  -.891040E-02   0.00000       0.00000       0.00000    
  0.120217       12.1431      0.883233E-01  0.658912E-01  0.883233E-01  0.658912E-01   0.00000       0.00000      0.154215      0.883233E-01  0.650044E-01  0.886812E-03   0.00000       0.00000       0.00000    
