 !* 
 !* Swimming set from XFITTER for the HERAverager
 &Data
   Name = 'Swimming' 
   NData =           11
   NColumn = 5
   ColumnType = 4*'Bin','Sigma' 
   ColumnName = 'reaction index', 'x', 'Q2', 'y ', 'reduced x-section ' 
                                                     
   IndexDataset = 666
   Reaction = 'NC e+-p' 
                                                     
 &END
   615 0.50000E+01 0.75000E-02 0.00000E+00 0.33228E+00
   615 0.50000E+01 0.15000E-01 0.00000E+00 0.30471E+00
   615 0.50000E+01 0.30000E-01 0.00000E+00 0.28213E+00
   615 0.50000E+01 0.50000E-01 0.00000E+00 0.27216E+00
   615 0.50000E+01 0.80000E-01 0.00000E+00 0.27048E+00
   615 0.50000E+01 0.15000E+00 0.00000E+00 0.28135E+00
   615 0.51000E+01 0.43000E-01 0.00000E+00 0.28076E+00
   615 0.51000E+01 0.13800E+00 0.00000E+00 0.28183E+00
   615 0.51000E+01 0.11000E+00 0.00000E+00 0.27755E+00
   615 0.51000E+01 0.27400E+00 0.00000E+00 0.30265E+00
   615 0.51000E+01 0.55000E+00 0.00000E+00 0.31734E+00
