   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  -1461.70       54.2521       108.417       54.2521       108.417       0.00000       0.00000       162.669       54.2521       54.2528       54.1639       0.00000       0.00000       0.00000    
  0.109648E-03  -1351.64       50.1962       100.304       50.1962       100.304       0.00000       0.00000       150.500       50.1962       50.1969       50.1070       0.00000       0.00000       0.00000    
  0.120226E-03  -1254.26       46.6058       93.1219       46.6058       93.1219       0.00000       0.00000       139.728       46.6058       46.6065       46.5154       0.00000       0.00000       0.00000    
  0.131825E-03  -1161.53       43.1859       86.2810       43.1859       86.2810       0.00000       0.00000       129.467       43.1859       43.1867       43.0944       0.00000       0.00000       0.00000    
  0.144543E-03  -1075.46       40.0102       79.9287       40.0102       79.9287       0.00000       0.00000       119.939       40.0102       40.0111       39.9176       0.00000       0.00000       0.00000    
  0.158489E-03  -997.525       37.1332       74.1736       37.1332       74.1736       0.00000       0.00000       111.307       37.1332       37.1341       37.0395       0.00000       0.00000       0.00000    
  0.173779E-03  -923.372       34.3949       68.6957       34.3949       68.6957       0.00000       0.00000       103.091       34.3949       34.3958       34.2999       0.00000       0.00000       0.00000    
  0.190545E-03  -856.137       31.9103       63.7253       31.9103       63.7253       0.00000       0.00000       95.6356       31.9103       31.9112       31.8142       0.00000       0.00000       0.00000    
  0.208928E-03  -793.751       29.6035       59.1106       29.6035       59.1106       0.00000       0.00000       88.7141       29.6035       29.6045       29.5062       0.00000       0.00000       0.00000    
  0.229085E-03  -734.494       27.4115       54.7254       27.4115       54.7254       0.00000       0.00000       82.1369       27.4115       27.4125       27.3130       0.00000       0.00000       0.00000    
  0.251186E-03  -681.982       25.4669       50.8351       25.4669       50.8351       0.00000       0.00000       76.3020       25.4669       25.4679       25.3672       0.00000       0.00000       0.00000    
  0.275420E-03  -632.074       23.6179       47.1358       23.6179       47.1358       0.00000       0.00000       70.7537       23.6179       23.6189       23.5169       0.00000       0.00000       0.00000    
  0.301992E-03  -585.668       21.8973       43.6933       21.8973       43.6933       0.00000       0.00000       65.5906       21.8973       21.8983       21.7950       0.00000       0.00000       0.00000    
  0.331127E-03  -543.739       20.3410       40.5794       20.3410       40.5794       0.00000       0.00000       60.9203       20.3410       20.3420       20.2374       0.00000       0.00000       0.00000    
  0.363073E-03  -503.838       18.8591       37.6143       18.8591       37.6143       0.00000       0.00000       56.4733       18.8591       18.8601       18.7542       0.00000       0.00000       0.00000    
  0.398101E-03  -467.596       17.5115       34.9176       17.5115       34.9176       0.00000       0.00000       52.4291       17.5115       17.5124       17.4052       0.00000       0.00000       0.00000    
  0.436509E-03  -434.032       16.2622       32.4176       16.2622       32.4176       0.00000       0.00000       48.6797       16.2622       16.2630       16.1545       0.00000       0.00000       0.00000    
  0.478622E-03  -402.146       15.0745       30.0408       15.0745       30.0408       0.00000       0.00000       45.1153       15.0745       15.0753       14.9655       0.00000       0.00000       0.00000    
  0.524798E-03  -373.836       14.0182       27.9266       14.0182       27.9266       0.00000       0.00000       41.9448       14.0182       14.0189       13.9077       0.00000       0.00000       0.00000    
  0.575429E-03  -346.978       13.0153       25.9191       13.0153       25.9191       0.00000       0.00000       38.9344       13.0153       13.0158       12.9033       0.00000       0.00000       0.00000    
  0.630945E-03  -321.953       12.0798       24.0464       12.0798       24.0464       0.00000       0.00000       36.1262       12.0798       12.0801       11.9663       0.00000       0.00000       0.00000    
  0.691816E-03  -299.378       11.2345       22.3539       11.2345       22.3539       0.00000       0.00000       33.5885       11.2345       11.2346       11.1194       0.00000       0.00000       0.00000    
  0.758561E-03  -277.887       10.4292       20.7413       10.4292       20.7413       0.00000       0.00000       31.1705       10.4292       10.4289       10.3124       0.00000       0.00000       0.00000    
  0.831745E-03  -258.320       9.69477       19.2704       9.69477       19.2704       0.00000       0.00000       28.9652       9.69477       9.69415       9.57624       0.00000       0.00000       0.00000    
  0.911989E-03  -240.222       9.01467       17.9079       9.01467       17.9079       0.00000       0.00000       26.9226       9.01467       9.01357       8.89433       0.00000       0.00000       0.00000    
  0.999975E-03  -223.019       8.36764       16.6115       8.36764       16.6115       0.00000       0.00000       24.9791       8.36764       8.36602       8.24546       0.00000       0.00000       0.00000    
  0.109645E-02  -207.698       7.79032       15.4542       7.79032       15.4542       0.00000       0.00000       23.2445       7.79032       7.78802       7.66615       0.00000       0.00000       0.00000    
  0.120223E-02  -193.178       7.24280       14.3563       7.24280       14.3563       0.00000       0.00000       21.5991       7.24280       7.23972       7.11657       0.00000       0.00000       0.00000    
  0.131822E-02  -179.609       6.73063       13.3289       6.73063       13.3289       0.00000       0.00000       20.0595       6.73063       6.72666       6.60225       0.00000       0.00000       0.00000    
  0.144540E-02  -167.368       6.26805       12.4003       6.26805       12.4003       0.00000       0.00000       18.6683       6.26805       6.26295       6.13733       0.00000       0.00000       0.00000    
  0.158485E-02  -155.701       5.82694       11.5144       5.82694       11.5144       0.00000       0.00000       17.3413       5.82694       5.82060       5.69379       0.00000       0.00000       0.00000    
  0.173775E-02  -145.034       5.42337       10.7032       5.42337       10.7032       0.00000       0.00000       16.1265       5.42337       5.41555       5.28761       0.00000       0.00000       0.00000    
  0.190540E-02  -135.162       5.04988       9.95161       5.04988       9.95161       0.00000       0.00000       15.0015       5.04988       5.04031       4.91131       0.00000       0.00000       0.00000    
  0.208923E-02  -125.762       4.69422       9.23542       4.69422       9.23542       0.00000       0.00000       13.9296       4.69422       4.68272       4.55270       0.00000       0.00000       0.00000    
  0.229079E-02  -117.338       4.37573       8.59280       4.37573       8.59280       0.00000       0.00000       12.9685       4.37573       4.36186       4.23094       0.00000       0.00000       0.00000    
  0.251180E-02  -109.349       4.07400       7.98319       4.07400       7.98319       0.00000       0.00000       12.0572       4.07400       4.05747       3.92572       0.00000       0.00000       0.00000    
  0.275413E-02  -101.846       3.79094       7.41039       3.79094       7.41039       0.00000       0.00000       11.2013       3.79094       3.77144       3.63896       0.00000       0.00000       0.00000    
  0.301984E-02  -95.0504       3.53542       6.89160       3.53542       6.89160       0.00000       0.00000       10.4270       3.53542       3.51232       3.37928       0.00000       0.00000       0.00000    
  0.331118E-02  -88.5526       3.29161       6.39563       3.29161       6.39563       0.00000       0.00000       9.68724       3.29161       3.26457       3.13107       0.00000       0.00000       0.00000    
  0.363064E-02  -82.5655       3.06794       5.93891       3.06794       5.93891       0.00000       0.00000       9.00685       3.06794       3.03635       2.90256       0.00000       0.00000       0.00000    
  0.398091E-02  -77.0014       2.86125       5.51494       2.86125       5.51494       0.00000       0.00000       8.37620       2.86125       2.82440       2.69054       0.00000       0.00000       0.00000    
  0.436498E-02  -71.6808       2.66437       5.10985       2.66437       5.10985       0.00000       0.00000       7.77421       2.66437       2.62183       2.48802       0.00000       0.00000       0.00000    
  0.478610E-02  -66.8572       2.48779       4.74352       2.48779       4.74352       0.00000       0.00000       7.23131       2.48779       2.43847       2.30505       0.00000       0.00000       0.00000    
  0.524785E-02  -62.2657       2.32092       4.39542       2.32092       4.39542       0.00000       0.00000       6.71634       2.32092       2.26412       2.13129       0.00000       0.00000       0.00000    
  0.575415E-02  -57.9177       2.16422       4.06643       2.16422       4.06643       0.00000       0.00000       6.23065       2.16422       2.09922       1.96721       0.00000       0.00000       0.00000    
  0.630929E-02  -53.9412       2.02340       3.76679       2.02340       3.76679       0.00000       0.00000       5.79018       2.02340       1.94877       1.81801       0.00000       0.00000       0.00000    
  0.691799E-02  -50.1177       1.88924       3.47925       1.88924       3.47925       0.00000       0.00000       5.36849       1.88924       1.80427       1.67499       0.00000       0.00000       0.00000    
  0.758542E-02  -46.5524       1.76640       3.21219       1.76640       3.21219       0.00000       0.00000       4.97860       1.76640       1.66980       1.54239       0.00000       0.00000       0.00000    
  0.831724E-02  -43.2117       1.65368       2.96296       1.65368       2.96296       0.00000       0.00000       4.61665       1.65368       1.54403       1.41893       0.00000       0.00000       0.00000    
  0.911966E-02  -40.0039       1.54683       2.72402       1.54683       2.72402       0.00000       0.00000       4.27085       1.54683       1.42326       1.30075       0.00000       0.00000       0.00000    
  0.999950E-02  -37.1131       1.45321       2.50787       1.45321       2.50787       0.00000       0.00000       3.96108       1.45321       1.31356       1.19432       0.00000       0.00000       0.00000    
  0.109642E-01  -34.2829       1.36334       2.29794       1.36334       2.29794       0.00000       0.00000       3.66128       1.36334       1.20684       1.09110       0.00000       0.00000       0.00000    
  0.120220E-01  -31.5973       1.28121       2.10080       1.28121       2.10080       0.00000       0.00000       3.38201       1.28121       1.10626      0.994531       0.00000       0.00000       0.00000    
  0.131819E-01  -29.0631       1.20632       1.91548       1.20632       1.91548       0.00000       0.00000       3.12180       1.20632       1.01136      0.904118       0.00000       0.00000       0.00000    
  0.144536E-01  -26.6694       1.13818       1.74109       1.13818       1.74109       0.00000       0.00000       2.87927       1.13818      0.921685      0.819405       0.00000       0.00000       0.00000    
  0.158481E-01  -24.3990       1.07598       1.57626       1.07598       1.57626       0.00000       0.00000       2.65224       1.07598      0.836572      0.739685       0.00000       0.00000       0.00000    
  0.173770E-01  -22.2467       1.01945       1.42054       1.01945       1.42054       0.00000       0.00000       2.43998       1.01945      0.755813      0.664723       0.00000       0.00000       0.00000    
  0.190535E-01  -20.2184      0.968812       1.27438      0.968812       1.27438       0.00000       0.00000       2.24319      0.968812      0.679637      0.594744       0.00000       0.00000       0.00000    
  0.208917E-01  -18.3070      0.923641       1.13727      0.923641       1.13727       0.00000       0.00000       2.06091      0.923641      0.607816      0.529453       0.00000       0.00000       0.00000    
  0.229073E-01  -16.5020      0.883320       1.00842      0.883320       1.00842       0.00000       0.00000       1.89174      0.883320      0.540003      0.468413       0.00000       0.00000       0.00000    
  0.251174E-01  -14.8015      0.847622      0.887739      0.847622      0.887739       0.00000       0.00000       1.73536      0.847622      0.476193      0.411546       0.00000       0.00000       0.00000    
  0.275406E-01  -13.2147      0.816756      0.776057      0.816756      0.776057       0.00000       0.00000       1.59281      0.816756      0.416840      0.359217       0.00000       0.00000       0.00000    
  0.301976E-01  -11.7369      0.790297      0.673107      0.790297      0.673107       0.00000       0.00000       1.46340      0.790297      0.361872      0.311235       0.00000       0.00000       0.00000    
  0.331110E-01  -10.3610      0.767745      0.578432      0.767745      0.578432       0.00000       0.00000       1.34618      0.767745      0.311113      0.267320       0.00000       0.00000       0.00000    
  0.363055E-01  -9.08719      0.748884      0.492111      0.748884      0.492111       0.00000       0.00000       1.24100      0.748884      0.264654      0.227457       0.00000       0.00000       0.00000    
  0.398081E-01  -7.92649      0.733848      0.415122      0.733848      0.415122       0.00000       0.00000       1.14897      0.733848      0.223062      0.192060       0.00000       0.00000       0.00000    
  0.436487E-01  -6.87360      0.722195      0.347037      0.722195      0.347037       0.00000       0.00000       1.06923      0.722195      0.186167      0.160870       0.00000       0.00000       0.00000    
