   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  0.879399E+48  -.486265E+45  -.972531E+45  -.486265E+45  -.972531E+45   0.00000       0.00000      -.145880E+46  -.486265E+45  -.486265E+45  -.486265E+45   0.00000       0.00000       0.00000    
  0.109648E-03  0.181852E+48  -.100551E+45  -.201101E+45  -.100551E+45  -.201101E+45   0.00000       0.00000      -.301652E+45  -.100551E+45  -.100551E+45  -.100551E+45   0.00000       0.00000       0.00000    
  0.120226E-03  0.834866E+47  -.461615E+44  -.923230E+44  -.461615E+44  -.923230E+44   0.00000       0.00000      -.138485E+45  -.461615E+44  -.461615E+44  -.461615E+44   0.00000       0.00000       0.00000    
  0.131825E-03  0.199073E+47  -.110067E+44  -.220134E+44  -.110067E+44  -.220134E+44   0.00000       0.00000      -.330200E+44  -.110067E+44  -.110067E+44  -.110067E+44   0.00000       0.00000       0.00000    
  0.144543E-03  0.613628E+46  -.339263E+43  -.678527E+43  -.339263E+43  -.678527E+43   0.00000       0.00000      -.101779E+44  -.339263E+43  -.339263E+43  -.339263E+43   0.00000       0.00000       0.00000    
  0.158489E-03  0.200927E+46  -.111085E+43  -.222170E+43  -.111085E+43  -.222170E+43   0.00000       0.00000      -.333255E+43  -.111085E+43  -.111085E+43  -.111085E+43   0.00000       0.00000       0.00000    
  0.173779E-03  0.442131E+45  -.244423E+42  -.488846E+42  -.244423E+42  -.488846E+42   0.00000       0.00000      -.733268E+42  -.244423E+42  -.244423E+42  -.244423E+42   0.00000       0.00000       0.00000    
  0.190545E-03  0.172419E+45  -.953162E+41  -.190632E+42  -.953162E+41  -.190632E+42   0.00000       0.00000      -.285949E+42  -.953162E+41  -.953162E+41  -.953162E+41   0.00000       0.00000       0.00000    
  0.208928E-03  0.466378E+44  -.257807E+41  -.515615E+41  -.257807E+41  -.515615E+41   0.00000       0.00000      -.773422E+41  -.257807E+41  -.257807E+41  -.257807E+41   0.00000       0.00000       0.00000    
  0.229085E-03  0.967107E+43  -.534565E+40  -.106913E+41  -.534565E+40  -.106913E+41   0.00000       0.00000      -.160370E+41  -.534565E+40  -.534565E+40  -.534565E+40   0.00000       0.00000       0.00000    
  0.251186E-03  0.439473E+43  -.242913E+40  -.485825E+40  -.242913E+40  -.485825E+40   0.00000       0.00000      -.728738E+40  -.242913E+40  -.242913E+40  -.242913E+40   0.00000       0.00000       0.00000    
