   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  -14507.6       343.020       686.036       343.020       686.036       0.00000       0.00000       1029.06       343.020       343.020       343.016       0.00000       0.00000       0.00000    
  0.109648E-03  -13126.0       299.528       599.052       299.528       599.052       0.00000       0.00000       898.580       299.528       299.529       299.524       0.00000       0.00000       0.00000    
  0.120226E-03  -11936.0       262.552       525.100       262.552       525.100       0.00000       0.00000       787.651       262.552       262.552       262.547       0.00000       0.00000       0.00000    
  0.131825E-03  -10814.7       227.896       455.789       227.896       455.789       0.00000       0.00000       683.685       227.896       227.897       227.892       0.00000       0.00000       0.00000    
  0.144543E-03  -9791.78       196.564       393.124       196.564       393.124       0.00000       0.00000       589.687       196.564       196.565       196.559       0.00000       0.00000       0.00000    
  0.158489E-03  -8886.68       169.174       338.345       169.174       338.345       0.00000       0.00000       507.519       169.174       169.175       169.170       0.00000       0.00000       0.00000    
  0.173779E-03  -8035.62       143.586       287.169       143.586       287.169       0.00000       0.00000       430.755       143.586       143.587       143.581       0.00000       0.00000       0.00000    
  0.190545E-03  -7282.39       121.246       242.487       121.246       242.487       0.00000       0.00000       363.733       121.246       121.247       121.240       0.00000       0.00000       0.00000    
  0.208928E-03  -6596.12       101.107       202.210       101.107       202.210       0.00000       0.00000       303.318       101.107       101.108       101.102       0.00000       0.00000       0.00000    
  0.229085E-03  -5953.02       82.3876       164.771       82.3876       164.771       0.00000       0.00000       247.159       82.3876       82.3890       82.3821       0.00000       0.00000       0.00000    
  0.251186E-03  -5400.80       66.6289       133.253       66.6289       133.253       0.00000       0.00000       199.882       66.6289       66.6303       66.6232       0.00000       0.00000       0.00000    
  0.275420E-03  -4882.79       51.9731       103.942       51.9731       103.942       0.00000       0.00000       155.915       51.9731       51.9746       51.9671       0.00000       0.00000       0.00000    
  0.301992E-03  -4410.74       38.7997       77.5950       38.7997       77.5950       0.00000       0.00000       116.395       38.7997       38.8014       38.7936       0.00000       0.00000       0.00000    
  0.331127E-03  -3995.89       27.4520       54.8994       27.4520       54.8994       0.00000       0.00000       82.3513       27.4520       27.4538       27.4456       0.00000       0.00000       0.00000    
  0.363073E-03  -3606.56       16.9139       33.8232       16.9139       33.8232       0.00000       0.00000       50.7371       16.9139       16.9159       16.9073       0.00000       0.00000       0.00000    
  0.398101E-03  -3262.63       7.80973       15.6147       7.80973       15.6147       0.00000       0.00000       23.4245       7.80973       7.81184       7.80290       0.00000       0.00000       0.00000    
  0.436509E-03  -2950.94      -.287444      -.579711      -.287444      -.579711       0.00000       0.00000      -.867155      -.287444      -.285180      -.294531       0.00000       0.00000       0.00000    
  0.478622E-03  -2659.41      -7.75573      -15.5164      -7.75573      -15.5164       0.00000       0.00000      -23.2721      -7.75573      -7.75332      -7.76309       0.00000       0.00000       0.00000    
  0.524798E-03  -2409.54      -13.9369      -27.8789      -13.9369      -27.8789       0.00000       0.00000      -41.8158      -13.9369      -13.9344      -13.9446       0.00000       0.00000       0.00000    
  0.575429E-03  -2176.01      -19.6188      -39.2429      -19.6188      -39.2429       0.00000       0.00000      -58.8617      -19.6188      -19.6161      -19.6268       0.00000       0.00000       0.00000    
  0.630945E-03  -1963.11      -24.6704      -49.3461      -24.6704      -49.3461       0.00000       0.00000      -74.0165      -24.6704      -24.6675      -24.6786       0.00000       0.00000       0.00000    
  0.691816E-03  -1776.77      -28.9186      -57.8429      -28.9186      -57.8429       0.00000       0.00000      -86.7615      -28.9186      -28.9156      -28.9272       0.00000       0.00000       0.00000    
  0.758561E-03  -1601.90      -32.8217      -65.6491      -32.8217      -65.6491       0.00000       0.00000      -98.4708      -32.8217      -32.8185      -32.8306       0.00000       0.00000       0.00000    
  0.831745E-03  -1447.07      -36.1248      -72.2557      -36.1248      -72.2557       0.00000       0.00000      -108.381      -36.1248      -36.1216      -36.1342       0.00000       0.00000       0.00000    
  0.911989E-03  -1306.88      -38.9930      -77.9924      -38.9930      -77.9924       0.00000       0.00000      -116.985      -38.9930      -38.9896      -39.0028       0.00000       0.00000       0.00000    
  0.999975E-03  -1175.56      -41.5978      -83.2025      -41.5978      -83.2025       0.00000       0.00000      -124.800      -41.5978      -41.5944      -41.6081       0.00000       0.00000       0.00000    
  0.109645E-02  -1062.12      -43.6749      -87.3572      -43.6749      -87.3572       0.00000       0.00000      -131.032      -43.6749      -43.6715      -43.6857       0.00000       0.00000       0.00000    
  0.120223E-02  -955.902      -45.5392      -91.0863      -45.5392      -91.0863       0.00000       0.00000      -136.626      -45.5392      -45.5358      -45.5506       0.00000       0.00000       0.00000    
  0.131822E-02  -858.266      -47.1510      -94.3106      -47.1510      -94.3106       0.00000       0.00000      -141.462      -47.1510      -47.1476      -47.1630       0.00000       0.00000       0.00000    
  0.144540E-02  -771.941      -48.4294      -96.8683      -48.4294      -96.8683       0.00000       0.00000      -145.298      -48.4294      -48.4262      -48.4421       0.00000       0.00000       0.00000    
  0.158485E-02  -690.311      -49.5688      -99.1480      -49.5688      -99.1480       0.00000       0.00000      -148.717      -49.5688      -49.5658      -49.5823       0.00000       0.00000       0.00000    
  0.173775E-02  -616.677      -50.4706      -100.953      -50.4706      -100.953       0.00000       0.00000      -151.423      -50.4706      -50.4679      -50.4850       0.00000       0.00000       0.00000    
  0.190540E-02  -548.976      -51.1932      -102.400      -51.1932      -102.400       0.00000       0.00000      -153.593      -51.1932      -51.1911      -51.2087       0.00000       0.00000       0.00000    
  0.208923E-02  -484.746      -51.8107      -103.636      -51.8107      -103.636       0.00000       0.00000      -155.447      -51.8107      -51.8090      -51.8272       0.00000       0.00000       0.00000    
  0.229079E-02  -427.244      -52.2191      -104.455      -52.2191      -104.455       0.00000       0.00000      -156.674      -52.2191      -52.2183      -52.2369       0.00000       0.00000       0.00000    
  0.251180E-02  -372.493      -52.5382      -105.096      -52.5382      -105.096       0.00000       0.00000      -157.634      -52.5382      -52.5384      -52.5575       0.00000       0.00000       0.00000    
  0.275413E-02  -320.810      -52.7578      -105.538      -52.7578      -105.538       0.00000       0.00000      -158.296      -52.7578      -52.7592      -52.7787       0.00000       0.00000       0.00000    
  0.301984E-02  -273.183      -52.8371      -105.700      -52.8371      -105.700       0.00000       0.00000      -158.537      -52.8371      -52.8400      -52.8599       0.00000       0.00000       0.00000    
  0.331118E-02  -227.148      -52.8581      -105.746      -52.8581      -105.746       0.00000       0.00000      -158.604      -52.8581      -52.8628      -52.8829       0.00000       0.00000       0.00000    
  0.363064E-02  -183.739      -52.7797      -105.594      -52.7797      -105.594       0.00000       0.00000      -158.373      -52.7797      -52.7866      -52.8070       0.00000       0.00000       0.00000    
