   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  -9428.25       196.811       393.623       196.811       393.623       0.00000       0.00000       590.434       196.811       196.812       196.811       0.00000       0.00000       0.00000    
  0.109648E-03  -8579.04       178.745       357.489       178.745       357.489       0.00000       0.00000       536.234       178.745       178.745       178.745       0.00000       0.00000       0.00000    
  0.120226E-03  -7845.11       163.132       326.264       163.132       326.264       0.00000       0.00000       489.396       163.132       163.132       163.132       0.00000       0.00000       0.00000    
  0.131825E-03  -7152.41       148.397       296.795       148.397       296.795       0.00000       0.00000       445.192       148.397       148.398       148.397       0.00000       0.00000       0.00000    
  0.144543E-03  -6518.75       134.920       269.840       134.920       269.840       0.00000       0.00000       404.761       134.920       134.920       134.920       0.00000       0.00000       0.00000    
  0.158489E-03  -5955.55       122.944       245.887       122.944       245.887       0.00000       0.00000       368.831       122.944       122.944       122.944       0.00000       0.00000       0.00000    
  0.173779E-03  -5424.63       111.655       223.310       111.655       223.310       0.00000       0.00000       334.965       111.655       111.655       111.655       0.00000       0.00000       0.00000    
  0.190545E-03  -4952.14       101.611       203.222       101.611       203.222       0.00000       0.00000       304.833       101.611       101.611       101.611       0.00000       0.00000       0.00000    
  0.208928E-03  -4519.59       92.4189       184.838       92.4189       184.838       0.00000       0.00000       277.257       92.4189       92.4190       92.4189       0.00000       0.00000       0.00000    
  0.229085E-03  -4112.79       83.7757       167.551       83.7757       167.551       0.00000       0.00000       251.327       83.7757       83.7758       83.7756       0.00000       0.00000       0.00000    
  0.251186E-03  -3760.23       76.2894       152.579       76.2894       152.579       0.00000       0.00000       228.868       76.2894       76.2896       76.2894       0.00000       0.00000       0.00000    
  0.275420E-03  -3428.10       69.2396       138.479       69.2396       138.479       0.00000       0.00000       207.719       69.2396       69.2398       69.2396       0.00000       0.00000       0.00000    
