   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  -856.217       16.1200       32.2401       16.1200       32.2401       0.00000       0.00000       48.3601       16.1200       16.1201       16.1200       0.00000       0.00000       0.00000    
  0.109648E-03  -797.632       14.9929       29.9859       14.9929       29.9859       0.00000       0.00000       44.9788       14.9929       14.9930       14.9929       0.00000       0.00000       0.00000    
  0.120226E-03  -745.228       13.9846       27.9691       13.9846       27.9691       0.00000       0.00000       41.9537       13.9846       13.9846       13.9846       0.00000       0.00000       0.00000    
  0.131825E-03  -695.115       13.0202       26.0404       13.0202       26.0404       0.00000       0.00000       39.0606       13.0202       13.0202       13.0202       0.00000       0.00000       0.00000    
  0.144543E-03  -648.284       12.1188       24.2376       12.1188       24.2376       0.00000       0.00000       36.3564       12.1188       12.1188       12.1188       0.00000       0.00000       0.00000    
  0.158489E-03  -605.508       11.2953       22.5906       11.2953       22.5906       0.00000       0.00000       33.8858       11.2953       11.2953       11.2953       0.00000       0.00000       0.00000    
  0.173779E-03  -564.624       10.5081       21.0161       10.5081       21.0161       0.00000       0.00000       31.5242       10.5081       10.5081       10.5080       0.00000       0.00000       0.00000    
  0.190545E-03  -527.226       9.78770       19.5754       9.78770       19.5754       0.00000       0.00000       29.3632       9.78770       9.78775       9.78770       0.00000       0.00000       0.00000    
  0.208928E-03  -492.296       9.11471       18.2295       9.11471       18.2295       0.00000       0.00000       27.3442       9.11471       9.11476       9.11471       0.00000       0.00000       0.00000    
  0.229085E-03  -458.960       8.47229       16.9446       8.47229       16.9446       0.00000       0.00000       25.4169       8.47229       8.47235       8.47229       0.00000       0.00000       0.00000    
  0.251186E-03  -429.097       7.89646       15.7930       7.89646       15.7930       0.00000       0.00000       23.6895       7.89646       7.89653       7.89646       0.00000       0.00000       0.00000    
  0.275420E-03  -400.589       7.34662       14.6933       7.34662       14.6933       0.00000       0.00000       22.0399       7.34662       7.34669       7.34662       0.00000       0.00000       0.00000    
  0.301992E-03  -373.904       6.83170       13.6635       6.83170       13.6635       0.00000       0.00000       20.4952       6.83170       6.83178       6.83170       0.00000       0.00000       0.00000    
  0.331127E-03  -349.573       6.36193       12.7239       6.36193       12.7239       0.00000       0.00000       19.0859       6.36193       6.36202       6.36192       0.00000       0.00000       0.00000    
  0.363073E-03  -326.317       5.91273       11.8256       5.91273       11.8256       0.00000       0.00000       17.7383       5.91273       5.91283       5.91273       0.00000       0.00000       0.00000    
  0.398101E-03  -305.006       5.50081       11.0017       5.50081       11.0017       0.00000       0.00000       16.5025       5.50081       5.50092       5.50081       0.00000       0.00000       0.00000    
  0.436509E-03  -285.135       5.11648       10.2331       5.11648       10.2331       0.00000       0.00000       15.3496       5.11648       5.11660       5.11648       0.00000       0.00000       0.00000    
  0.478622E-03  -266.168       4.74946       9.49905       4.74946       9.49905       0.00000       0.00000       14.2485       4.74946       4.74959       4.74946       0.00000       0.00000       0.00000    
  0.524798E-03  -249.144       4.41968       8.83949       4.41968       8.83949       0.00000       0.00000       13.2592       4.41968       4.41982       4.41967       0.00000       0.00000       0.00000    
  0.575429E-03  -232.918       4.10518       8.21051       4.10518       8.21051       0.00000       0.00000       12.3157       4.10518       4.10533       4.10517       0.00000       0.00000       0.00000    
  0.630945E-03  -217.700       3.80998       7.62012       3.80998       7.62012       0.00000       0.00000       11.4301       3.80998       3.81015       3.80997       0.00000       0.00000       0.00000    
  0.691816E-03  -203.843       3.54087       7.08192       3.54087       7.08192       0.00000       0.00000       10.6228       3.54087       3.54106       3.54087       0.00000       0.00000       0.00000    
  0.758561E-03  -190.593       3.28339       6.56697       3.28339       6.56697       0.00000       0.00000       9.85035       3.28339       3.28359       3.28338       0.00000       0.00000       0.00000    
  0.831745E-03  -178.424       3.04662       6.09345       3.04662       6.09345       0.00000       0.00000       9.14007       3.04662       3.04684       3.04661       0.00000       0.00000       0.00000    
  0.911989E-03  -167.089       2.82587       5.65197       2.82587       5.65197       0.00000       0.00000       8.47784       2.82587       2.82611       2.82586       0.00000       0.00000       0.00000    
  0.999975E-03  -156.264       2.61488       5.23003       2.61488       5.23003       0.00000       0.00000       7.84491       2.61488       2.61515       2.61488       0.00000       0.00000       0.00000    
  0.109645E-02  -146.520       2.42466       4.84960       2.42466       4.84960       0.00000       0.00000       7.27426       2.42466       2.42495       2.42465       0.00000       0.00000       0.00000    
  0.120223E-02  -137.242       2.24339       4.48709       2.24339       4.48709       0.00000       0.00000       6.73047       2.24339       2.24371       2.24338       0.00000       0.00000       0.00000    
