   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  -618.727       24.9652       49.9304       24.9652       49.9304       0.00000       0.00000       74.8955       24.9652       24.9652       24.9652       0.00000       0.00000       0.00000    
  0.109648E-03  -577.333       23.3495       46.6989       23.3495       46.6989       0.00000       0.00000       70.0484       23.3495       23.3495       23.3495       0.00000       0.00000       0.00000    
  0.120226E-03  -540.140       21.8969       43.7938       21.8969       43.7938       0.00000       0.00000       65.6907       21.8969       21.8969       21.8969       0.00000       0.00000       0.00000    
  0.131825E-03  -504.515       20.5052       41.0104       20.5052       41.0104       0.00000       0.00000       61.5155       20.5052       20.5052       20.5052       0.00000       0.00000       0.00000    
  0.144543E-03  -471.135       19.2005       38.4010       19.2005       38.4010       0.00000       0.00000       57.6015       19.2005       19.2005       19.2005       0.00000       0.00000       0.00000    
  0.158489E-03  -440.547       18.0040       36.0081       18.0040       36.0081       0.00000       0.00000       54.0121       18.0040       18.0040       18.0040       0.00000       0.00000       0.00000    
  0.173779E-03  -411.268       16.8582       33.7164       16.8582       33.7164       0.00000       0.00000       50.5746       16.8582       16.8582       16.8582       0.00000       0.00000       0.00000    
  0.190545E-03  -384.404       15.8058       31.6116       15.8058       31.6116       0.00000       0.00000       47.4174       15.8058       15.8058       15.8058       0.00000       0.00000       0.00000    
  0.208928E-03  -359.264       14.8200       29.6401       14.8200       29.6401       0.00000       0.00000       44.4601       14.8200       14.8200       14.8200       0.00000       0.00000       0.00000    
  0.229085E-03  -335.237       13.8772       27.7545       13.8772       27.7545       0.00000       0.00000       41.6317       13.8772       13.8772       13.8772       0.00000       0.00000       0.00000    
  0.251186E-03  -313.651       13.0286       26.0572       13.0286       26.0572       0.00000       0.00000       39.0858       13.0286       13.0286       13.0286       0.00000       0.00000       0.00000    
  0.275420E-03  -293.024       12.2169       24.4338       12.2169       24.4338       0.00000       0.00000       36.6507       12.2169       12.2169       12.2169       0.00000       0.00000       0.00000    
  0.301992E-03  -273.688       11.4549       22.9098       11.4549       22.9098       0.00000       0.00000       34.3646       11.4549       11.4549       11.4549       0.00000       0.00000       0.00000    
  0.331127E-03  -256.032       10.7574       21.5148       10.7574       21.5148       0.00000       0.00000       32.2722       10.7574       10.7574       10.7574       0.00000       0.00000       0.00000    
  0.363073E-03  -239.146       10.0894       20.1789       10.0894       20.1789       0.00000       0.00000       30.2683       10.0894       10.0894       10.0894       0.00000       0.00000       0.00000    
  0.398101E-03  -223.658       9.47501       18.9501       9.47501       18.9501       0.00000       0.00000       28.4252       9.47501       9.47507       9.47506       0.00000       0.00000       0.00000    
  0.436509E-03  -209.213       8.90052       17.8012       8.90052       17.8012       0.00000       0.00000       26.7017       8.90052       8.90058       8.90057       0.00000       0.00000       0.00000    
  0.478622E-03  -195.423       8.35105       16.7022       8.35105       16.7022       0.00000       0.00000       25.0533       8.35105       8.35112       8.35111       0.00000       0.00000       0.00000    
  0.524798E-03  -183.053       7.85568       15.7115       7.85568       15.7115       0.00000       0.00000       23.5672       7.85568       7.85576       7.85575       0.00000       0.00000       0.00000    
  0.575429E-03  -171.270       7.38264       14.7654       7.38264       14.7654       0.00000       0.00000       22.1481       7.38264       7.38273       7.38271       0.00000       0.00000       0.00000    
  0.630945E-03  -160.229       6.93778       13.8757       6.93778       13.8757       0.00000       0.00000       20.8135       6.93778       6.93788       6.93786       0.00000       0.00000       0.00000    
  0.691816E-03  -150.198       6.53121       13.0626       6.53121       13.0626       0.00000       0.00000       19.5938       6.53121       6.53132       6.53129       0.00000       0.00000       0.00000    
  0.758561E-03  -140.620       6.14173       12.2837       6.14173       12.2837       0.00000       0.00000       18.4254       6.14173       6.14185       6.14182       0.00000       0.00000       0.00000    
  0.831745E-03  -131.851       5.78278       11.5658       5.78278       11.5658       0.00000       0.00000       17.3486       5.78278       5.78292       5.78288       0.00000       0.00000       0.00000    
  0.911989E-03  -123.713       5.44753       10.8953       5.44753       10.8953       0.00000       0.00000       16.3429       5.44753       5.44768       5.44765       0.00000       0.00000       0.00000    
  0.999975E-03  -115.959       5.12675       10.2538       5.12675       10.2538       0.00000       0.00000       15.3805       5.12675       5.12691       5.12687       0.00000       0.00000       0.00000    
  0.109645E-02  -109.029       4.83678       9.67389       4.83678       9.67389       0.00000       0.00000       14.5107       4.83678       4.83697       4.83692       0.00000       0.00000       0.00000    
  0.120223E-02  -102.457       4.56016       9.12067       4.56016       9.12067       0.00000       0.00000       13.6808       4.56016       4.56036       4.56031       0.00000       0.00000       0.00000    
  0.131822E-02  -96.3094       4.29936       8.59911       4.29936       8.59911       0.00000       0.00000       12.8985       4.29936       4.29959       4.29952       0.00000       0.00000       0.00000    
  0.144540E-02  -90.7669       4.06101       8.12245       4.06101       8.12245       0.00000       0.00000       12.1835       4.06101       4.06126       4.06119       0.00000       0.00000       0.00000    
  0.158485E-02  -85.4888       3.83244       7.66535       3.83244       7.66535       0.00000       0.00000       11.4978       3.83244       3.83272       3.83263       0.00000       0.00000       0.00000    
  0.173775E-02  -80.6755       3.62103       7.24259       3.62103       7.24259       0.00000       0.00000       10.8636       3.62103       3.62134       3.62125       0.00000       0.00000       0.00000    
  0.190540E-02  -76.2396       3.42350       6.84758       3.42350       6.84758       0.00000       0.00000       10.2711       3.42350       3.42384       3.42373       0.00000       0.00000       0.00000    
  0.208923E-02  -72.0278       3.23419       6.46902       3.23419       6.46902       0.00000       0.00000       9.70322       3.23419       3.23458       3.23445       0.00000       0.00000       0.00000    
  0.229079E-02  -68.2877       3.06215       6.12501       3.06215       6.12501       0.00000       0.00000       9.18716       3.06215       3.06258       3.06243       0.00000       0.00000       0.00000    
  0.251180E-02  -64.7622       2.89792       5.79662       2.89792       5.79662       0.00000       0.00000       8.69454       2.89792       2.89839       2.89823       0.00000       0.00000       0.00000    
