   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  -607.488       20.6962       41.3924       20.6962       41.3924       0.00000       0.00000       62.0886       20.6962       20.6962       20.6962       0.00000       0.00000       0.00000    
  0.109648E-03  -567.928       19.3734       38.7468       19.3734       38.7468       0.00000       0.00000       58.1202       19.3734       19.3734       19.3734       0.00000       0.00000       0.00000    
  0.120226E-03  -532.369       18.1827       36.3655       18.1827       36.3655       0.00000       0.00000       54.5482       18.1827       18.1827       18.1827       0.00000       0.00000       0.00000    
  0.131825E-03  -498.304       17.0414       34.0827       17.0414       34.0827       0.00000       0.00000       51.1241       17.0414       17.0414       17.0414       0.00000       0.00000       0.00000    
  0.144543E-03  -466.378       15.9705       31.9410       15.9705       31.9410       0.00000       0.00000       47.9115       15.9705       15.9705       15.9705       0.00000       0.00000       0.00000    
  0.158489E-03  -437.112       14.9874       29.9748       14.9874       29.9748       0.00000       0.00000       44.9621       14.9874       14.9874       14.9874       0.00000       0.00000       0.00000    
  0.173779E-03  -409.092       14.0453       28.0906       14.0453       28.0906       0.00000       0.00000       42.1359       14.0453       14.0453       14.0453       0.00000       0.00000       0.00000    
  0.190545E-03  -383.374       13.1790       26.3580       13.1790       26.3580       0.00000       0.00000       39.5370       13.1790       13.1790       13.1790       0.00000       0.00000       0.00000    
  0.208928E-03  -359.298       12.3667       24.7333       12.3667       24.7333       0.00000       0.00000       37.1000       12.3667       12.3667       12.3667       0.00000       0.00000       0.00000    
  0.229085E-03  -336.282       11.5892       23.1784       11.5892       23.1784       0.00000       0.00000       34.7677       11.5892       11.5892       11.5892       0.00000       0.00000       0.00000    
  0.251186E-03  -315.592       10.8881       21.7763       10.8881       21.7763       0.00000       0.00000       32.6644       10.8881       10.8881       10.8881       0.00000       0.00000       0.00000    
  0.275420E-03  -295.815       10.2170       20.4340       10.2170       20.4340       0.00000       0.00000       30.6510       10.2170       10.2170       10.2170       0.00000       0.00000       0.00000    
  0.301992E-03  -277.267       9.58617       19.1724       9.58617       19.1724       0.00000       0.00000       28.7585       9.58617       9.58617       9.58618       0.00000       0.00000       0.00000    
  0.331127E-03  -260.317       9.00769       18.0154       9.00769       18.0154       0.00000       0.00000       27.0231       9.00769       9.00769       9.00769       0.00000       0.00000       0.00000    
  0.363073E-03  -244.100       8.45314       16.9063       8.45314       16.9063       0.00000       0.00000       25.3594       8.45314       8.45314       8.45314       0.00000       0.00000       0.00000    
  0.398101E-03  -229.211       7.94205       15.8841       7.94205       15.8841       0.00000       0.00000       23.8262       7.94205       7.94205       7.94206       0.00000       0.00000       0.00000    
  0.436509E-03  -215.314       7.46331       14.9266       7.46331       14.9266       0.00000       0.00000       22.3899       7.46331       7.46331       7.46331       0.00000       0.00000       0.00000    
  0.478622E-03  -202.039       7.00485       14.0097       7.00485       14.0097       0.00000       0.00000       21.0146       7.00485       7.00485       7.00485       0.00000       0.00000       0.00000    
  0.524798E-03  -190.109       6.59025       13.1805       6.59025       13.1805       0.00000       0.00000       19.7708       6.59025       6.59025       6.59025       0.00000       0.00000       0.00000    
  0.575429E-03  -178.736       6.19373       12.3875       6.19373       12.3875       0.00000       0.00000       18.5812       6.19373       6.19373       6.19374       0.00000       0.00000       0.00000    
  0.630945E-03  -168.066       5.82005       11.6401       5.82005       11.6401       0.00000       0.00000       17.4602       5.82005       5.82005       5.82006       0.00000       0.00000       0.00000    
  0.691816E-03  -158.350       5.47737       10.9547       5.47737       10.9547       0.00000       0.00000       16.4321       5.47737       5.47737       5.47737       0.00000       0.00000       0.00000    
  0.758561E-03  -149.062       5.14853       10.2971       5.14853       10.2971       0.00000       0.00000       15.4456       5.14853       5.14853       5.14853       0.00000       0.00000       0.00000    
  0.831745E-03  -140.536       4.84439       9.68878       4.84439       9.68878       0.00000       0.00000       14.5332       4.84439       4.84439       4.84439       0.00000       0.00000       0.00000    
  0.911989E-03  -132.603       4.55942       9.11883       4.55942       9.11883       0.00000       0.00000       13.6782       4.55942       4.55942       4.55941       0.00000       0.00000       0.00000    
  0.999975E-03  -125.031       4.28613       8.57226       4.28613       8.57226       0.00000       0.00000       12.8584       4.28613       4.28613       4.28613       0.00000       0.00000       0.00000    
  0.109645E-02  -118.230       4.03775       8.07549       4.03775       8.07549       0.00000       0.00000       12.1132       4.03775       4.03775       4.03774       0.00000       0.00000       0.00000    
  0.120223E-02  -111.763       3.80013       7.60025       3.80013       7.60025       0.00000       0.00000       11.4004       3.80013       3.80013       3.80012       0.00000       0.00000       0.00000    
  0.131822E-02  -105.692       3.57528       7.15055       3.57528       7.15055       0.00000       0.00000       10.7258       3.57528       3.57528       3.57527       0.00000       0.00000       0.00000    
  0.144540E-02  -100.183       3.36852       6.73704       3.36852       6.73704       0.00000       0.00000       10.1056       3.36852       3.36853       3.36851       0.00000       0.00000       0.00000    
  0.158485E-02  -94.9177       3.16965       6.33928       3.16965       6.33928       0.00000       0.00000       9.50893       3.16965       3.16965       3.16963       0.00000       0.00000       0.00000    
  0.173775E-02  -90.0814       2.98460       5.96917       2.98460       5.96917       0.00000       0.00000       8.95377       2.98460       2.98460       2.98457       0.00000       0.00000       0.00000    
  0.190540E-02  -85.5909       2.81070       5.62137       2.81070       5.62137       0.00000       0.00000       8.43207       2.81070       2.81070       2.81067       0.00000       0.00000       0.00000    
  0.208923E-02  -81.3053       2.64342       5.28681       2.64342       5.28681       0.00000       0.00000       7.93023       2.64342       2.64342       2.64339       0.00000       0.00000       0.00000    
  0.229079E-02  -77.4486       2.49002       4.97999       2.49002       4.97999       0.00000       0.00000       7.47001       2.49002       2.49002       2.48997       0.00000       0.00000       0.00000    
  0.251180E-02  -73.7850       2.34288       4.68572       2.34288       4.68572       0.00000       0.00000       7.02861       2.34288       2.34289       2.34283       0.00000       0.00000       0.00000    
  0.275413E-02  -70.3368       2.20275       4.40544       2.20275       4.40544       0.00000       0.00000       6.60819       2.20275       2.20275       2.20269       0.00000       0.00000       0.00000    
  0.301984E-02  -67.2046       2.07295       4.14584       2.07295       4.14584       0.00000       0.00000       6.21879       2.07295       2.07296       2.07288       0.00000       0.00000       0.00000    
  0.331118E-02  -64.2059       1.94755       3.89501       1.94755       3.89501       0.00000       0.00000       5.84256       1.94755       1.94755       1.94746       0.00000       0.00000       0.00000    
  0.363064E-02  -61.4360       1.82970       3.65931       1.82970       3.65931       0.00000       0.00000       5.48901       1.82970       1.82971       1.82961       0.00000       0.00000       0.00000    
  0.398091E-02  -58.8559       1.71821       3.43631       1.71821       3.43631       0.00000       0.00000       5.15452       1.71821       1.71821       1.71810       0.00000       0.00000       0.00000    
