   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  -5772.07       39.2886       78.5772       39.2886       78.5772       0.00000       0.00000       117.866       39.2886       39.2886       39.2886       0.00000       0.00000       0.00000    
  0.109648E-03  -5290.48       35.9185       71.8370       35.9185       71.8370       0.00000       0.00000       107.755       35.9185       35.9185       35.9185       0.00000       0.00000       0.00000    
  0.120226E-03  -4868.75       32.9685       65.9370       32.9685       65.9370       0.00000       0.00000       98.9055       32.9685       32.9685       32.9685       0.00000       0.00000       0.00000    
  0.131825E-03  -4468.73       30.1708       60.3417       30.1708       60.3417       0.00000       0.00000       90.5125       30.1708       30.1708       30.1708       0.00000       0.00000       0.00000    
  0.144543E-03  -4099.77       27.5913       55.1826       27.5913       55.1826       0.00000       0.00000       82.7738       27.5913       27.5913       27.5913       0.00000       0.00000       0.00000    
  0.158489E-03  -3768.38       25.2756       50.5511       25.2756       50.5511       0.00000       0.00000       75.8267       25.2756       25.2756       25.2756       0.00000       0.00000       0.00000    
  0.173779E-03  -3454.32       23.0816       46.1632       23.0816       46.1632       0.00000       0.00000       69.2448       23.0816       23.0816       23.0816       0.00000       0.00000       0.00000    
  0.190545E-03  -3171.83       21.1095       42.2190       21.1095       42.2190       0.00000       0.00000       63.3285       21.1095       21.1095       21.1095       0.00000       0.00000       0.00000    
  0.208928E-03  -2911.22       19.2912       38.5824       19.2912       38.5824       0.00000       0.00000       57.8736       19.2912       19.2912       19.2912       0.00000       0.00000       0.00000    
  0.229085E-03  -2664.71       17.5721       35.1443       17.5721       35.1443       0.00000       0.00000       52.7164       17.5721       17.5722       17.5721       0.00000       0.00000       0.00000    
  0.251186E-03  -2448.31       16.0649       32.1299       16.0649       32.1299       0.00000       0.00000       48.1949       16.0649       16.0650       16.0650       0.00000       0.00000       0.00000    
  0.275420E-03  -2243.40       14.6388       29.2776       14.6388       29.2776       0.00000       0.00000       43.9164       14.6388       14.6388       14.6388       0.00000       0.00000       0.00000    
  0.301992E-03  -2053.96       13.3215       26.6430       13.3215       26.6430       0.00000       0.00000       39.9645       13.3215       13.3215       13.3215       0.00000       0.00000       0.00000    
  0.331127E-03  -1884.06       12.1422       24.2844       12.1422       24.2844       0.00000       0.00000       36.4265       12.1422       12.1422       12.1422       0.00000       0.00000       0.00000    
  0.363073E-03  -1722.98       11.0250       22.0501       11.0250       22.0501       0.00000       0.00000       33.0752       11.0250       11.0251       11.0251       0.00000       0.00000       0.00000    
  0.398101E-03  -1577.70       10.0196       20.0394       10.0196       20.0394       0.00000       0.00000       30.0590       10.0196       10.0197       10.0197       0.00000       0.00000       0.00000    
  0.436509E-03  -1443.89       9.09538       18.1908       9.09538       18.1908       0.00000       0.00000       27.2862       9.09538       9.09542       9.09540       0.00000       0.00000       0.00000    
  0.478622E-03  -1317.26       8.22192       16.4439       8.22192       16.4439       0.00000       0.00000       24.6658       8.22192       8.22197       8.22195       0.00000       0.00000       0.00000    
  0.524798E-03  -1205.78       7.45596       14.9120       7.45596       14.9120       0.00000       0.00000       22.3680       7.45596       7.45601       7.45599       0.00000       0.00000       0.00000    
  0.575429E-03  -1100.40       6.73336       13.4668       6.73336       13.4668       0.00000       0.00000       20.2002       6.73336       6.73342       6.73339       0.00000       0.00000       0.00000    
  0.630945E-03  -1002.72       6.06551       12.1311       6.06551       12.1311       0.00000       0.00000       18.1966       6.06551       6.06557       6.06554       0.00000       0.00000       0.00000    
  0.691816E-03  -915.245       5.47042       10.9409       5.47042       10.9409       0.00000       0.00000       16.4114       5.47042       5.47048       5.47045       0.00000       0.00000       0.00000    
  0.758561E-03  -832.269       4.90744       9.81499       4.90744       9.81499       0.00000       0.00000       14.7224       4.90744       4.90751       4.90748       0.00000       0.00000       0.00000    
  0.831745E-03  -757.247       4.40133       8.80279       4.40133       8.80279       0.00000       0.00000       13.2041       4.40133       4.40141       4.40137       0.00000       0.00000       0.00000    
  0.911989E-03  -688.266       3.93853       7.87719       3.93853       7.87719       0.00000       0.00000       11.8157       3.93853       3.93862       3.93857       0.00000       0.00000       0.00000    
  0.999975E-03  -622.961       3.50210       7.00433       3.50210       7.00433       0.00000       0.00000       10.5064       3.50210       3.50219       3.50214       0.00000       0.00000       0.00000    
  0.109645E-02  -565.352       3.12100       6.24216       3.12100       6.24216       0.00000       0.00000       9.36316       3.12100       3.12111       3.12105       0.00000       0.00000       0.00000    
