   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  -2865.83       48.8199       97.6385       48.8199       97.6385       0.00000       0.00000       146.458       48.8199       48.8200       48.8185       0.00000       0.00000       0.00000    
  0.109648E-03  -2675.52       45.4629       90.9243       45.4629       90.9243       0.00000       0.00000       136.387       45.4629       45.4629       45.4614       0.00000       0.00000       0.00000    
  0.120226E-03  -2504.69       42.4465       84.8915       42.4465       84.8915       0.00000       0.00000       127.338       42.4465       42.4466       42.4450       0.00000       0.00000       0.00000    
  0.131825E-03  -2341.08       39.5566       79.1117       39.5566       79.1117       0.00000       0.00000       118.668       39.5566       39.5567       39.5550       0.00000       0.00000       0.00000    
  0.144543E-03  -2187.83       36.8479       73.6941       36.8479       73.6941       0.00000       0.00000       110.542       36.8479       36.8480       36.8462       0.00000       0.00000       0.00000    
  0.158489E-03  -2047.36       34.3635       68.7252       34.3635       68.7252       0.00000       0.00000       103.089       34.3635       34.3635       34.3617       0.00000       0.00000       0.00000    
  0.173779E-03  -1912.86       31.9838       63.9659       31.9838       63.9659       0.00000       0.00000       95.9497       31.9838       31.9839       31.9820       0.00000       0.00000       0.00000    
  0.190545E-03  -1789.36       29.7973       59.5928       29.7973       59.5928       0.00000       0.00000       89.3902       29.7973       29.7974       29.7954       0.00000       0.00000       0.00000    
  0.208928E-03  -1673.65       27.7480       55.4941       27.7480       55.4941       0.00000       0.00000       83.2421       27.7480       27.7481       27.7460       0.00000       0.00000       0.00000    
  0.229085E-03  -1562.97       25.7873       51.5726       25.7873       51.5726       0.00000       0.00000       77.3599       25.7873       25.7874       25.7851       0.00000       0.00000       0.00000    
  0.251186E-03  -1463.24       24.0201       48.0380       24.0201       48.0380       0.00000       0.00000       72.0581       24.0201       24.0202       24.0178       0.00000       0.00000       0.00000    
  0.275420E-03  -1367.78       22.3286       44.6550       22.3286       44.6550       0.00000       0.00000       66.9837       22.3286       22.3288       22.3263       0.00000       0.00000       0.00000    
