   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.831745E-03  -99.1119       3.26298       6.24843       3.26298       6.24843       0.00000       0.00000       9.51141       3.26298       3.26255       2.98588       0.00000       0.00000       0.00000    
  0.911989E-03  -93.7728       3.09307       5.91871       3.09307       5.91871       0.00000       0.00000       9.01178       3.09307       3.09263       2.82608       0.00000       0.00000       0.00000    
  0.999975E-03  -88.6452       2.92920       5.60080       2.92920       5.60080       0.00000       0.00000       8.52999       2.92920       2.92873       2.67207       0.00000       0.00000       0.00000    
  0.109645E-02  -83.9706       2.77836       5.30841       2.77836       5.30841       0.00000       0.00000       8.08677       2.77836       2.77786       2.53055       0.00000       0.00000       0.00000    
  0.120223E-02  -79.4935       2.63326       5.02726       2.63326       5.02726       0.00000       0.00000       7.66053       2.63326       2.63274       2.39453       0.00000       0.00000       0.00000    
  0.131822E-02  -75.2506       2.49498       4.75944       2.49498       4.75944       0.00000       0.00000       7.25443       2.49498       2.49443       2.26502       0.00000       0.00000       0.00000    
  0.144540E-02  -71.3422       2.36655       4.51088       2.36655       4.51088       0.00000       0.00000       6.87743       2.36655       2.36596       2.14492       0.00000       0.00000       0.00000    
  0.158485E-02  -67.5801       2.24246       4.27082       2.24246       4.27082       0.00000       0.00000       6.51328       2.24246       2.24184       2.02898       0.00000       0.00000       0.00000    
  0.173775E-02  -64.0755       2.12607       4.04579       2.12607       4.04579       0.00000       0.00000       6.17186       2.12607       2.12542       1.92037       0.00000       0.00000       0.00000    
  0.190540E-02  -60.7807       2.01605       3.83317       2.01605       3.83317       0.00000       0.00000       5.84922       2.01605       2.01535       1.81782       0.00000       0.00000       0.00000    
  0.208923E-02  -57.6104       1.90981       3.62796       1.90981       3.62796       0.00000       0.00000       5.53776       1.90981       1.90908       1.71888       0.00000       0.00000       0.00000    
  0.229079E-02  -54.7032       1.81169       3.43859       1.81169       3.43859       0.00000       0.00000       5.25028       1.81169       1.81092       1.62767       0.00000       0.00000       0.00000    
  0.251180E-02  -51.9163       1.71736       3.25659       1.71736       3.25659       0.00000       0.00000       4.97395       1.71736       1.71654       1.54004       0.00000       0.00000       0.00000    
  0.275413E-02  -49.2634       1.62725       3.08281       1.62725       3.08281       0.00000       0.00000       4.71006       1.62725       1.62639       1.45642       0.00000       0.00000       0.00000    
  0.301984E-02  -46.8109       1.54357       2.92156       1.54357       2.92156       0.00000       0.00000       4.46513       1.54357       1.54266       1.37891       0.00000       0.00000       0.00000    
  0.331118E-02  -44.4443       1.46269       2.76576       1.46269       2.76576       0.00000       0.00000       4.22845       1.46269       1.46172       1.30404       0.00000       0.00000       0.00000    
  0.363064E-02  -42.2261       1.38668       2.61944       1.38668       2.61944       0.00000       0.00000       4.00611       1.38668       1.38565       1.23378       0.00000       0.00000       0.00000    
  0.398091E-02  -40.1347       1.31491       2.48137       1.31491       2.48137       0.00000       0.00000       3.79628       1.31491       1.31383       1.16754       0.00000       0.00000       0.00000    
  0.436498E-02  -38.1168       1.24562       2.34811       1.24562       2.34811       0.00000       0.00000       3.59373       1.24562       1.24448       1.10363       0.00000       0.00000       0.00000    
  0.478610E-02  -36.2527       1.18159       2.22508       1.18159       2.22508       0.00000       0.00000       3.40666       1.18159       1.18038       1.04470       0.00000       0.00000       0.00000    
  0.524785E-02  -34.4633       1.12015       2.10709       1.12015       2.10709       0.00000       0.00000       3.22725       1.12015       1.11888      0.988215       0.00000       0.00000       0.00000    
  0.575415E-02  -32.7522       1.06145       1.99440       1.06145       1.99440       0.00000       0.00000       3.05585       1.06145       1.06010      0.934302       0.00000       0.00000       0.00000    
  0.630929E-02  -31.1660       1.00714       1.89025       1.00714       1.89025       0.00000       0.00000       2.89740       1.00714       1.00571      0.884537       0.00000       0.00000       0.00000    
  0.691799E-02  -29.6331      0.954727       1.78976      0.954727       1.78976       0.00000       0.00000       2.74449      0.954727      0.953216      0.836548       0.00000       0.00000       0.00000    
  0.758542E-02  -28.1916      0.905548       1.69556      0.905548       1.69556       0.00000       0.00000       2.60110      0.905548      0.903949      0.791607       0.00000       0.00000       0.00000    
  0.831724E-02  -26.8345      0.859343       1.60711      0.859343       1.60711       0.00000       0.00000       2.46646      0.859343      0.857650      0.749463       0.00000       0.00000       0.00000    
  0.911966E-02  -25.5757      0.816876       1.52604      0.816876       1.52604       0.00000       0.00000       2.34292      0.816876      0.815087      0.710954       0.00000       0.00000       0.00000    
  0.999950E-02  -24.8688      0.796333       1.48858      0.796333       1.48858       0.00000       0.00000       2.28491      0.796333      0.794439      0.694141       0.00000       0.00000       0.00000    
  0.109642E-01  -23.9795      0.767116       1.43369      0.767116       1.43369       0.00000       0.00000       2.20080      0.767116      0.765114      0.668574       0.00000       0.00000       0.00000    
  0.120220E-01  -22.9496      0.730577       1.36399      0.730577       1.36399       0.00000       0.00000       2.09456      0.730577      0.728458      0.635527       0.00000       0.00000       0.00000    
  0.131819E-01  -21.9920      0.696242       1.29854      0.696242       1.29854       0.00000       0.00000       1.99479      0.696242      0.694000      0.604543       0.00000       0.00000       0.00000    
  0.144536E-01  -21.1055      0.663965       1.23707      0.663965       1.23707       0.00000       0.00000       1.90104      0.663965      0.661592      0.575482       0.00000       0.00000       0.00000    
  0.158481E-01  -20.2850      0.633487       1.17907      0.633487       1.17907       0.00000       0.00000       1.81256      0.633487      0.630975      0.548099       0.00000       0.00000       0.00000    
  0.173770E-01  -19.5308      0.604705       1.12434      0.604705       1.12434       0.00000       0.00000       1.72904      0.604705      0.602046      0.522292       0.00000       0.00000       0.00000    
  0.190535E-01  -18.8500      0.577651       1.07293      0.577651       1.07293       0.00000       0.00000       1.65058      0.577651      0.574837      0.498091       0.00000       0.00000       0.00000    
  0.208917E-01  -18.2418      0.552153       1.02450      0.552153       1.02450       0.00000       0.00000       1.57665      0.552153      0.549173      0.475325       0.00000       0.00000       0.00000    
  0.229073E-01  -17.7022      0.527979      0.978601      0.527979      0.978601       0.00000       0.00000       1.50658      0.527979      0.524823      0.453778       0.00000       0.00000       0.00000    
  0.251174E-01  -17.2320      0.505006      0.934993      0.505006      0.934993       0.00000       0.00000       1.44000      0.505006      0.501665      0.433328       0.00000       0.00000       0.00000    
  0.275406E-01  -16.8389      0.483200      0.893594      0.483200      0.893594       0.00000       0.00000       1.37679      0.483200      0.479661      0.413933       0.00000       0.00000       0.00000    
  0.301976E-01  -16.5206      0.462357      0.854004      0.462357      0.854004       0.00000       0.00000       1.31636      0.462357      0.458607      0.395397       0.00000       0.00000       0.00000    
  0.331110E-01  -16.2724      0.442263      0.815807      0.442263      0.815807       0.00000       0.00000       1.25807      0.442263      0.438291      0.377516       0.00000       0.00000       0.00000    
  0.363055E-01  -16.0933      0.422770      0.778704      0.422770      0.778704       0.00000       0.00000       1.20147      0.422770      0.418562      0.360143       0.00000       0.00000       0.00000    
  0.398081E-01  -15.9892      0.403754      0.742440      0.403754      0.742440       0.00000       0.00000       1.14619      0.403754      0.399293      0.343147       0.00000       0.00000       0.00000    
  0.436487E-01  -15.9537      0.385004      0.706601      0.385004      0.706601       0.00000       0.00000       1.09160      0.385004      0.380276      0.326325       0.00000       0.00000       0.00000    
  0.478598E-01  -15.9795      0.366339      0.670827      0.366339      0.670827       0.00000       0.00000       1.03717      0.366339      0.361326      0.309501       0.00000       0.00000       0.00000    
  0.524772E-01  -16.0625      0.347599      0.634804      0.347599      0.634804       0.00000       0.00000      0.982404      0.347599      0.342285      0.292519       0.00000       0.00000       0.00000    
  0.575400E-01  -16.2028      0.328589      0.598127      0.328589      0.598127       0.00000       0.00000      0.926716      0.328589      0.322952      0.275175       0.00000       0.00000       0.00000    
  0.630913E-01  -16.3903      0.309151      0.560490      0.309151      0.560490       0.00000       0.00000      0.869640      0.309151      0.303171      0.257319       0.00000       0.00000       0.00000    
  0.691782E-01  -16.6157      0.289165      0.521658      0.289165      0.521658       0.00000       0.00000      0.810823      0.289165      0.282821      0.238836       0.00000       0.00000       0.00000    
  0.758523E-01  -16.8721      0.268512      0.481390      0.268512      0.481390       0.00000       0.00000      0.749902      0.268512      0.261781      0.219609       0.00000       0.00000       0.00000    
  0.831703E-01  -17.1544      0.246981      0.439251      0.246981      0.439251       0.00000       0.00000      0.686232      0.246981      0.239835      0.199416       0.00000       0.00000       0.00000    
  0.911943E-01  -17.4529      0.224530      0.395167      0.224530      0.395167       0.00000       0.00000      0.619697      0.224530      0.216942      0.178225       0.00000       0.00000       0.00000    
  0.999925E-01  -18.7826      0.211202      0.369234      0.211202      0.369234       0.00000       0.00000      0.580436      0.211202      0.203148      0.166085       0.00000       0.00000       0.00000    
  0.109639      -19.5837      0.190373      0.328191      0.190373      0.328191       0.00000       0.00000      0.518565      0.190373      0.181821      0.146370       0.00000       0.00000       0.00000    
  0.120217      -19.9285      0.163401      0.274737      0.163401      0.274737       0.00000       0.00000      0.438137      0.163401      0.154312      0.120425       0.00000       0.00000       0.00000    
  0.131815      -20.2661      0.135240      0.218793      0.135240      0.218793       0.00000       0.00000      0.354033      0.135240      0.125578      0.932157E-01   0.00000       0.00000       0.00000    
  0.144533      -20.5931      0.105830      0.160230      0.105830      0.160230       0.00000       0.00000      0.266059      0.105830      0.955527E-01  0.646769E-01   0.00000       0.00000       0.00000    
  0.158477      -20.9077      0.752226E-01  0.991521E-01  0.752226E-01  0.991521E-01   0.00000       0.00000      0.174375      0.752226E-01  0.642881E-01  0.348639E-01   0.00000       0.00000       0.00000    
  0.173766      -21.2079      0.433507E-01  0.354134E-01  0.433507E-01  0.354134E-01   0.00000       0.00000      0.787641E-01  0.433507E-01  0.317097E-01  0.370369E-02   0.00000       0.00000       0.00000    
  0.190530      -21.4936      0.102446E-01  -.309248E-01  0.102446E-01  -.309248E-01   0.00000       0.00000      -.206801E-01  0.102446E-01  -.215382E-02  -.287709E-01   0.00000       0.00000       0.00000    
  0.208912      -21.7636      -.242345E-01  -.100155      -.242345E-01  -.100155       0.00000       0.00000      -.124389      -.242345E-01  -.374494E-01  -.627054E-01   0.00000       0.00000       0.00000    
  0.229067      -22.0181      -.601536E-01  -.172412      -.601536E-01  -.172412       0.00000       0.00000      -.232565      -.601536E-01  -.742466E-01  -.981652E-01   0.00000       0.00000       0.00000    
  0.251167      -22.2553      -.978492E-01  -.248388      -.978492E-01  -.248388       0.00000       0.00000      -.346238      -.978492E-01  -.112893      -.135496       0.00000       0.00000       0.00000    
  0.275399      -22.4742      -.137616      -.328679      -.137616      -.328679       0.00000       0.00000      -.466295      -.137616      -.153687      -.174992       0.00000       0.00000       0.00000    
  0.301969      -22.6700      -.180226      -.414850      -.180226      -.414850       0.00000       0.00000      -.595076      -.180226      -.197414      -.217436       0.00000       0.00000       0.00000    
  0.331102      -22.8379      -.226412      -.508383      -.226412      -.508383       0.00000       0.00000      -.734796      -.226412      -.244816      -.263567       0.00000       0.00000       0.00000    
  0.363046      -22.9646      -.277783      -.612533      -.277783      -.612533       0.00000       0.00000      -.890316      -.277783      -.297523      -.315010       0.00000       0.00000       0.00000    
  0.398071      -23.0347      -.335822      -.730285      -.335822      -.730285       0.00000       0.00000      -1.06611      -.335822      -.357029      -.373256       0.00000       0.00000       0.00000    
  0.436476      -24.4427      -.413232      -.887019      -.413232      -.887019       0.00000       0.00000      -1.30025      -.413232      -.436028      -.450992       0.00000       0.00000       0.00000    
  0.478586      -24.3749      -.494934      -1.05279      -.494934      -1.05279       0.00000       0.00000      -1.54773      -.494934      -.519550      -.533244       0.00000       0.00000       0.00000    
  0.524759      -24.1269      -.593789      -1.25335      -.593789      -1.25335       0.00000       0.00000      -1.84714      -.593789      -.620473      -.632882       0.00000       0.00000       0.00000    
  0.575386      -23.5847      -.715020      -1.49929      -.715020      -1.49929       0.00000       0.00000      -2.21431      -.715020      -.744096      -.755197       0.00000       0.00000       0.00000    
  0.630897      -22.5432      -.864310      -1.80222      -.864310      -1.80222       0.00000       0.00000      -2.66653      -.864310      -.896230      -.905987       0.00000       0.00000       0.00000    
  0.691764      -20.5924      -1.04636      -2.17196      -1.04636      -2.17196       0.00000       0.00000      -3.21833      -1.04636      -1.08180      -1.09016       0.00000       0.00000       0.00000    
  0.758504      -19.3934      -1.28709      -2.66093      -1.28709      -2.66093       0.00000       0.00000      -3.94802      -1.28709      -1.32703      -1.33390       0.00000       0.00000       0.00000    
  0.831682      -12.5671      -1.53180      -3.16226      -1.53180      -3.16226       0.00000       0.00000      -4.69406      -1.53180      -1.57850      -1.58376       0.00000       0.00000       0.00000    
  0.911920       12.2153      -1.71296      -3.54847      -1.71296      -3.54847       0.00000       0.00000      -5.26143      -1.71296      -1.77256      -1.77592       0.00000       0.00000       0.00000    
  0.999900       70.0735      -.612405E-02  -.159282E-01  -.612405E-02  -.159282E-01   0.00000       0.00000      -.220523E-01  -.612405E-02  -.795960E-02  -.796861E-02   0.00000       0.00000       0.00000    
