   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  -54.6189       4.59031       9.18064       4.59031       9.18064       0.00000       0.00000       13.7709       4.59031       4.59032       4.59032       0.00000       0.00000       0.00000    
  0.109648E-03  -51.3261       4.36699       8.73400       4.36699       8.73400       0.00000       0.00000       13.1010       4.36699       4.36700       4.36700       0.00000       0.00000       0.00000    
  0.120226E-03  -48.2796       4.16133       8.32269       4.16133       8.32269       0.00000       0.00000       12.4840       4.16133       4.16134       4.16135       0.00000       0.00000       0.00000    
  0.131825E-03  -45.3283       3.96245       7.92493       3.96245       7.92493       0.00000       0.00000       11.8874       3.96245       3.96247       3.96247       0.00000       0.00000       0.00000    
  0.144543E-03  -42.5135       3.77327       7.54658       3.77327       7.54658       0.00000       0.00000       11.3199       3.77327       3.77329       3.77329       0.00000       0.00000       0.00000    
  0.158489E-03  -39.8747       3.59651       7.19306       3.59651       7.19306       0.00000       0.00000       10.7896       3.59651       3.59653       3.59653       0.00000       0.00000       0.00000    
  0.173779E-03  -37.3201       3.42565       6.85134       3.42565       6.85134       0.00000       0.00000       10.2770       3.42565       3.42567       3.42567       0.00000       0.00000       0.00000    
  0.190545E-03  -34.9236       3.26583       6.53171       3.26583       6.53171       0.00000       0.00000       9.79755       3.26583       3.26585       3.26586       0.00000       0.00000       0.00000    
  0.208928E-03  -32.6444       3.11412       6.22828       3.11412       6.22828       0.00000       0.00000       9.34240       3.11412       3.11414       3.11414       0.00000       0.00000       0.00000    
  0.229085E-03  -30.4411       2.96764       5.93533       2.96764       5.93533       0.00000       0.00000       8.90297       2.96764       2.96766       2.96767       0.00000       0.00000       0.00000    
  0.251186E-03  -28.4107       2.83295       5.66597       2.83295       5.66597       0.00000       0.00000       8.49892       2.83295       2.83298       2.83299       0.00000       0.00000       0.00000    
  0.275420E-03  -26.4512       2.70304       5.40614       2.70304       5.40614       0.00000       0.00000       8.10918       2.70304       2.70307       2.70307       0.00000       0.00000       0.00000    
  0.301992E-03  -24.5869       2.57953       5.15912       2.57953       5.15912       0.00000       0.00000       7.73865       2.57953       2.57956       2.57956       0.00000       0.00000       0.00000    
  0.331127E-03  -22.8519       2.46458       4.92925       2.46458       4.92925       0.00000       0.00000       7.39384       2.46458       2.46462       2.46463       0.00000       0.00000       0.00000    
  0.363073E-03  -21.1776       2.35363       4.70735       2.35363       4.70735       0.00000       0.00000       7.06097       2.35363       2.35367       2.35367       0.00000       0.00000       0.00000    
  0.398101E-03  -19.6157       2.25000       4.50010       2.25000       4.50010       0.00000       0.00000       6.75010       2.25000       2.25005       2.25005       0.00000       0.00000       0.00000    
  0.436509E-03  -18.1415       2.15198       4.30407       2.15198       4.30407       0.00000       0.00000       6.45606       2.15198       2.15204       2.15204       0.00000       0.00000       0.00000    
  0.478622E-03  -16.7226       2.05750       4.11512       2.05750       4.11512       0.00000       0.00000       6.17261       2.05750       2.05756       2.05756       0.00000       0.00000       0.00000    
  0.524798E-03  -15.4286       1.97085       3.94183       1.97085       3.94183       0.00000       0.00000       5.91268       1.97085       1.97091       1.97092       0.00000       0.00000       0.00000    
  0.575429E-03  -14.1888       1.88752       3.77520       1.88752       3.77520       0.00000       0.00000       5.66272       1.88752       1.88760       1.88760       0.00000       0.00000       0.00000    
  0.630945E-03  -13.0174       1.80840       3.61697       1.80840       3.61697       0.00000       0.00000       5.42537       1.80840       1.80849       1.80849       0.00000       0.00000       0.00000    
  0.691816E-03  -11.9439       1.73515       3.47048       1.73515       3.47048       0.00000       0.00000       5.20563       1.73515       1.73524       1.73524       0.00000       0.00000       0.00000    
  0.758561E-03  -10.9154       1.66456       3.32933       1.66456       3.32933       0.00000       0.00000       4.99389       1.66456       1.66467       1.66466       0.00000       0.00000       0.00000    
  0.831745E-03  -9.96930       1.59878       3.19780       1.59878       3.19780       0.00000       0.00000       4.79658       1.59878       1.59890       1.59890       0.00000       0.00000       0.00000    
  0.911989E-03  -9.09060       1.53685       3.07396       1.53685       3.07396       0.00000       0.00000       4.61080       1.53685       1.53698       1.53697       0.00000       0.00000       0.00000    
  0.999975E-03  -8.25335       1.47726       2.95481       1.47726       2.95481       0.00000       0.00000       4.43208       1.47726       1.47741       1.47740       0.00000       0.00000       0.00000    
  0.109645E-02  -7.50884       1.42281       2.84594       1.42281       2.84594       0.00000       0.00000       4.26875       1.42281       1.42298       1.42296       0.00000       0.00000       0.00000    
  0.120223E-02  -6.80682       1.37064       2.74163       1.37064       2.74163       0.00000       0.00000       4.11227       1.37064       1.37083       1.37081       0.00000       0.00000       0.00000    
  0.131822E-02  -6.15523       1.32117       2.64274       1.32117       2.64274       0.00000       0.00000       3.96391       1.32117       1.32138       1.32136       0.00000       0.00000       0.00000    
  0.144540E-02  -5.57942       1.27564       2.55172       1.27564       2.55172       0.00000       0.00000       3.82737       1.27564       1.27588       1.27585       0.00000       0.00000       0.00000    
  0.158485E-02  -5.03789       1.23186       2.46420       1.23186       2.46420       0.00000       0.00000       3.69606       1.23186       1.23212       1.23208       0.00000       0.00000       0.00000    
  0.173775E-02  -4.55785       1.19116       2.38286       1.19116       2.38286       0.00000       0.00000       3.57402       1.19116       1.19145       1.19141       0.00000       0.00000       0.00000    
  0.190540E-02  -4.13057       1.15302       2.30663       1.15302       2.30663       0.00000       0.00000       3.45965       1.15302       1.15334       1.15329       0.00000       0.00000       0.00000    
  0.208923E-02  -3.73490       1.11640       2.23345       1.11640       2.23345       0.00000       0.00000       3.34985       1.11640       1.11676       1.11670       0.00000       0.00000       0.00000    
  0.229079E-02  -3.40898       1.08303       2.16680       1.08303       2.16680       0.00000       0.00000       3.24983       1.08303       1.08343       1.08336       0.00000       0.00000       0.00000    
  0.251180E-02  -3.11663       1.05118       2.10316       1.05118       2.10316       0.00000       0.00000       3.15433       1.05118       1.05162       1.05154       0.00000       0.00000       0.00000    
  0.275413E-02  -2.86171       1.02100       2.04288       1.02100       2.04288       0.00000       0.00000       3.06388       1.02100       1.02149       1.02139       0.00000       0.00000       0.00000    
  0.301984E-02  -2.66561      0.993351       1.98769      0.993351       1.98769       0.00000       0.00000       2.98104      0.993351      0.993904      0.993787       0.00000       0.00000       0.00000    
  0.331118E-02  -2.49553      0.966794       1.93468      0.966794       1.93468       0.00000       0.00000       2.90148      0.966794      0.967409      0.967273       0.00000       0.00000       0.00000    
  0.363064E-02  -2.37119      0.942125       1.88546      0.942125       1.88546       0.00000       0.00000       2.82758      0.942125      0.942809      0.942651       0.00000       0.00000       0.00000    
  0.398091E-02  -2.28761      0.919064       1.83947      0.919064       1.83947       0.00000       0.00000       2.75853      0.919064      0.919827      0.919643       0.00000       0.00000       0.00000    
  0.436498E-02  -2.22783      0.896935       1.79535      0.896935       1.79535       0.00000       0.00000       2.69228      0.896935      0.897781      0.897569       0.00000       0.00000       0.00000    
  0.478610E-02  -2.21947      0.876743       1.75513      0.876743       1.75513       0.00000       0.00000       2.63187      0.876743      0.877686      0.877440       0.00000       0.00000       0.00000    
  0.524785E-02  -2.23684      0.857474       1.71676      0.857474       1.71676       0.00000       0.00000       2.57423      0.857474      0.858522      0.858239       0.00000       0.00000       0.00000    
  0.575415E-02  -2.28118      0.839172       1.68035      0.839172       1.68035       0.00000       0.00000       2.51952      0.839172      0.840335      0.840011       0.00000       0.00000       0.00000    
  0.630929E-02  -2.36940      0.822365       1.64695      0.822365       1.64695       0.00000       0.00000       2.46931      0.822365      0.823660      0.823287       0.00000       0.00000       0.00000    
  0.691799E-02  -2.47646      0.806175       1.61479      0.806175       1.61479       0.00000       0.00000       2.42097      0.806175      0.807610      0.807184       0.00000       0.00000       0.00000    
  0.758542E-02  -2.61585      0.791026       1.58475      0.791026       1.58475       0.00000       0.00000       2.37578      0.791026      0.792618      0.792131       0.00000       0.00000       0.00000    
  0.831724E-02  -2.78483      0.776772       1.55652      0.776772       1.55652       0.00000       0.00000       2.33330      0.776772      0.778540      0.777983       0.00000       0.00000       0.00000    
  0.911966E-02  -2.93699      0.763976       1.53123      0.763976       1.53123       0.00000       0.00000       2.29521      0.763976      0.765933      0.765299       0.00000       0.00000       0.00000    
  0.999950E-02  -2.82346      0.760750       1.52515      0.760750       1.52515       0.00000       0.00000       2.28590      0.760750      0.762938      0.762213       0.00000       0.00000       0.00000    
  0.109642E-01  -2.90185      0.753590       1.51121      0.753590       1.51121       0.00000       0.00000       2.26480      0.753590      0.756014      0.755191       0.00000       0.00000       0.00000    
  0.120220E-01  -3.18260      0.742851       1.49013      0.742851       1.49013       0.00000       0.00000       2.23298      0.742851      0.745530      0.744598       0.00000       0.00000       0.00000    
  0.131819E-01  -3.48690      0.732627       1.47011      0.732627       1.47011       0.00000       0.00000       2.20274      0.732627      0.735585      0.734529       0.00000       0.00000       0.00000    
  0.144536E-01  -3.81326      0.722838       1.45101      0.722838       1.45101       0.00000       0.00000       2.17385      0.722838      0.726102      0.724907       0.00000       0.00000       0.00000    
  0.158481E-01  -4.15904      0.713390       1.43262      0.713390       1.43262       0.00000       0.00000       2.14601      0.713390      0.716984      0.715636       0.00000       0.00000       0.00000    
  0.173770E-01  -4.52332      0.704223       1.41483      0.704223       1.41483       0.00000       0.00000       2.11906      0.704223      0.708176      0.706657       0.00000       0.00000       0.00000    
  0.190535E-01  -4.90688      0.695295       1.39756      0.695295       1.39756       0.00000       0.00000       2.09286      0.695295      0.699636      0.697926       0.00000       0.00000       0.00000    
  0.208917E-01  -5.30838      0.686529       1.38066      0.686529       1.38066       0.00000       0.00000       2.06718      0.686529      0.691288      0.689367       0.00000       0.00000       0.00000    
  0.229073E-01  -5.72594      0.677852       1.36396      0.677852       1.36396       0.00000       0.00000       2.04181      0.677852      0.683056      0.680903       0.00000       0.00000       0.00000    
  0.251174E-01  -6.15906      0.669202       1.34735      0.669202       1.34735       0.00000       0.00000       2.01655      0.669202      0.674879      0.672471       0.00000       0.00000       0.00000    
  0.275406E-01  -6.60891      0.660509       1.33068      0.660509       1.33068       0.00000       0.00000       1.99119      0.660509      0.666686      0.663997       0.00000       0.00000       0.00000    
  0.301976E-01  -7.07474      0.651698       1.31380      0.651698       1.31380       0.00000       0.00000       1.96550      0.651698      0.658398      0.655402       0.00000       0.00000       0.00000    
  0.331110E-01  -7.55564      0.642708       1.29657      0.642708       1.29657       0.00000       0.00000       1.93927      0.642708      0.649949      0.646618       0.00000       0.00000       0.00000    
  0.363055E-01  -8.05191      0.633470       1.27884      0.633470       1.27884       0.00000       0.00000       1.91231      0.633470      0.641263      0.637572       0.00000       0.00000       0.00000    
  0.398081E-01  -8.56592      0.623873       1.26036      0.623873       1.26036       0.00000       0.00000       1.88423      0.623873      0.632220      0.628138       0.00000       0.00000       0.00000    
  0.436487E-01  -9.09790      0.613845       1.24097      0.613845       1.24097       0.00000       0.00000       1.85481      0.613845      0.622734      0.618232       0.00000       0.00000       0.00000    
  0.478598E-01  -9.64812      0.603328       1.22052      0.603328       1.22052       0.00000       0.00000       1.82384      0.603328      0.612732      0.607785       0.00000       0.00000       0.00000    
  0.524772E-01  -10.2181      0.592240       1.19881      0.592240       1.19881       0.00000       0.00000       1.79105      0.592240      0.602114      0.596698       0.00000       0.00000       0.00000    
  0.575400E-01  -10.8122      0.580412       1.17544      0.580412       1.17544       0.00000       0.00000       1.75585      0.580412      0.590674      0.584765       0.00000       0.00000       0.00000    
  0.630913E-01  -11.4317      0.567778       1.15022      0.567778       1.15022       0.00000       0.00000       1.71800      0.567778      0.578319      0.571899       0.00000       0.00000       0.00000    
  0.691782E-01  -12.0777      0.554282       1.12297      0.554282       1.12297       0.00000       0.00000       1.67725      0.554282      0.564957      0.558015       0.00000       0.00000       0.00000    
  0.758523E-01  -12.7527      0.539829       1.09343      0.539829       1.09343       0.00000       0.00000       1.63326      0.539829      0.550449      0.542982       0.00000       0.00000       0.00000    
  0.831703E-01  -13.4635      0.524181       1.06095      0.524181       1.06095       0.00000       0.00000       1.58513      0.524181      0.534469      0.526484       0.00000       0.00000       0.00000    
  0.911943E-01  -14.2106      0.507308       1.02538      0.507308       1.02538       0.00000       0.00000       1.53269      0.507308      0.516933      0.508449       0.00000       0.00000       0.00000    
  0.999925E-01  -15.1582      0.499348       1.00706      0.499348       1.00706       0.00000       0.00000       1.50641      0.499348      0.508002      0.499055       0.00000       0.00000       0.00000    
  0.109639      -16.0775      0.484367      0.973717      0.484367      0.973717       0.00000       0.00000       1.45808      0.484367      0.491541      0.482176       0.00000       0.00000       0.00000    
  0.120217      -16.9772      0.463083      0.926484      0.463083      0.926484       0.00000       0.00000       1.38957      0.463083      0.468099      0.458385       0.00000       0.00000       0.00000    
  0.131815      -17.9220      0.440196      0.874721      0.440196      0.874721       0.00000       0.00000       1.31492      0.440196      0.442348      0.432372       0.00000       0.00000       0.00000    
  0.144533      -18.9159      0.415578      0.817866      0.415578      0.817866       0.00000       0.00000       1.23344      0.415578      0.413997      0.403869       0.00000       0.00000       0.00000    
  0.158477      -19.9587      0.389267      0.755823      0.389267      0.755823       0.00000       0.00000       1.14509      0.389267      0.382989      0.372835       0.00000       0.00000       0.00000    
  0.173766      -21.0560      0.361145      0.687994      0.361145      0.687994       0.00000       0.00000       1.04914      0.361145      0.349012      0.338982       0.00000       0.00000       0.00000    
  0.190530      -22.2092      0.331255      0.614298      0.331255      0.614298       0.00000       0.00000      0.945553      0.331255      0.312022      0.302276       0.00000       0.00000       0.00000    
  0.208912      -23.4280      0.299418      0.533964      0.299418      0.533964       0.00000       0.00000      0.833381      0.299418      0.271627      0.262337       0.00000       0.00000       0.00000    
  0.229067      -24.7186      0.265567      0.446723      0.265567      0.446723       0.00000       0.00000      0.712290      0.265567      0.227695      0.219029       0.00000       0.00000       0.00000    
  0.251167      -26.0992      0.229254      0.351226      0.229254      0.351226       0.00000       0.00000      0.580480      0.229254      0.179552      0.171674       0.00000       0.00000       0.00000    
  0.275399      -27.5840      0.190054      0.246524      0.190054      0.246524       0.00000       0.00000      0.436578      0.190054      0.126740      0.119783       0.00000       0.00000       0.00000    
  0.301969      -29.2057      0.146806      0.129768      0.146806      0.129768       0.00000       0.00000      0.276573      0.146806      0.678497E-01  0.619179E-01   0.00000       0.00000       0.00000    
  0.331102      -30.9885      0.982854E-01  -.162003E-02  0.982854E-01  -.162003E-02   0.00000       0.00000      0.966654E-01  0.982854E-01  0.161769E-02  -.323772E-02   0.00000       0.00000       0.00000    
  0.363046      -32.9850      0.418124E-01  -.153751      0.418124E-01  -.153751       0.00000       0.00000      -.111938      0.418124E-01  -.749833E-01  -.787674E-01   0.00000       0.00000       0.00000    
  0.398071      -35.2308      -.252963E-01  -.332365      -.252963E-01  -.332365       0.00000       0.00000      -.357662      -.252963E-01  -.164794      -.167571       0.00000       0.00000       0.00000    
  0.436476      -38.0786      -.106314      -.543657      -.106314      -.543657       0.00000       0.00000      -.649971      -.106314      -.270880      -.272778       0.00000       0.00000       0.00000    
  0.478586      -41.0282      -.210981      -.811515      -.210981      -.811515       0.00000       0.00000      -1.02250      -.210981      -.405167      -.406349       0.00000       0.00000       0.00000    
  0.524759      -44.4380      -.344844      -1.14818      -.344844      -1.14818       0.00000       0.00000      -1.49303      -.344844      -.573764      -.574418       0.00000       0.00000       0.00000    
  0.575386      -48.4042      -.516995      -1.57585      -.516995      -1.57585       0.00000       0.00000      -2.09284      -.516995      -.787770      -.788080       0.00000       0.00000       0.00000    
  0.630897      -53.0559      -.736767      -2.11993      -.736767      -2.11993       0.00000       0.00000      -2.85670      -.736767      -1.05991      -1.06003       0.00000       0.00000       0.00000    
  0.691764      -58.6098      -1.01027      -2.80495      -1.01027      -2.80495       0.00000       0.00000      -3.81522      -1.01027      -1.40246      -1.40249       0.00000       0.00000       0.00000    
  0.758504      -65.3372      -1.32892      -3.63291      -1.32892      -3.63291       0.00000       0.00000      -4.96183      -1.32892      -1.81645      -1.81646       0.00000       0.00000       0.00000    
  0.831682      -74.7068      -1.64466      -4.58267      -1.64466      -4.58267       0.00000       0.00000      -6.22734      -1.64466      -2.29134      -2.29134       0.00000       0.00000       0.00000    
  0.911920      -95.8646      -1.71375      -5.43485      -1.71375      -5.43485       0.00000       0.00000      -7.14860      -1.71375      -2.71742      -2.71742       0.00000       0.00000       0.00000    
  0.999900       158.027      0.742174E-01  -.421840E-01  0.742174E-01  -.421840E-01   0.00000       0.00000      0.320335E-01  0.742174E-01  -.210920E-01  -.210920E-01   0.00000       0.00000       0.00000    
