   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.120220E-01   12.9881      -.443236E-01  -.158471      -.443236E-01  -.158471       0.00000       0.00000      -.202795      -.443236E-01  -.467973E-01  -.111674       0.00000       0.00000       0.00000    
  0.131819E-01   13.1942      -.279475E-01  -.127336      -.279475E-01  -.127336       0.00000       0.00000      -.155283      -.279475E-01  -.308073E-01  -.965283E-01   0.00000       0.00000       0.00000    
  0.144536E-01   13.3059      -.105703E-01  -.943076E-01  -.105703E-01  -.943076E-01   0.00000       0.00000      -.104878      -.105703E-01  -.138724E-01  -.804352E-01   0.00000       0.00000       0.00000    
  0.158481E-01   13.3295      0.763389E-02  -.597393E-01  0.763389E-02  -.597393E-01   0.00000       0.00000      -.521054E-01  0.763389E-02  0.383051E-02  -.635698E-01   0.00000       0.00000       0.00000    
  0.173770E-01   13.2646      0.265649E-01  -.238434E-01  0.265649E-01  -.238434E-01   0.00000       0.00000      0.272155E-02  0.265649E-01  0.221941E-01  -.460375E-01   0.00000       0.00000       0.00000    
  0.190535E-01   13.1032      0.461665E-01  0.132390E-01  0.461665E-01  0.132390E-01   0.00000       0.00000      0.594055E-01  0.461665E-01  0.411461E-01  -.279071E-01   0.00000       0.00000       0.00000    
  0.208917E-01   12.8483      0.662908E-01  0.511971E-01  0.662908E-01  0.511971E-01   0.00000       0.00000      0.117488      0.662908E-01  0.605298E-01  -.933268E-02   0.00000       0.00000       0.00000    
  0.229073E-01   12.5076      0.867802E-01  0.897085E-01  0.867802E-01  0.897085E-01   0.00000       0.00000      0.176489      0.867802E-01  0.801827E-01  0.952582E-02   0.00000       0.00000       0.00000    
  0.251174E-01   12.0831      0.107517      0.128517      0.107517      0.128517       0.00000       0.00000      0.236034      0.107517      0.999753E-01  0.285422E-01   0.00000       0.00000       0.00000    
  0.275406E-01   11.5690      0.128378      0.167334      0.128378      0.167334       0.00000       0.00000      0.295712      0.128378      0.119760      0.475746E-01   0.00000       0.00000       0.00000    
  0.301976E-01   10.9721      0.149212      0.205833      0.149212      0.205833       0.00000       0.00000      0.355045      0.149212      0.139371      0.664625E-01   0.00000       0.00000       0.00000    
  0.331110E-01   10.3015      0.169886      0.243736      0.169886      0.243736       0.00000       0.00000      0.413622      0.169886      0.158668      0.850681E-01   0.00000       0.00000       0.00000    
  0.363055E-01   9.56154      0.190273      0.280757      0.190273      0.280757       0.00000       0.00000      0.471030      0.190273      0.177506      0.103252       0.00000       0.00000       0.00000    
  0.398081E-01   8.75113      0.210184      0.316449      0.210184      0.316449       0.00000       0.00000      0.526633      0.210184      0.195654      0.120795       0.00000       0.00000       0.00000    
  0.436487E-01   7.88071      0.229491      0.350526      0.229491      0.350526       0.00000       0.00000      0.580017      0.229491      0.212969      0.137557       0.00000       0.00000       0.00000    
  0.478598E-01   6.96102      0.248096      0.382769      0.248096      0.382769       0.00000       0.00000      0.630864      0.248096      0.229337      0.153432       0.00000       0.00000       0.00000    
  0.524772E-01   6.00000      0.265875      0.412889      0.265875      0.412889       0.00000       0.00000      0.678764      0.265875      0.244610      0.168278       0.00000       0.00000       0.00000    
  0.575400E-01   5.00392      0.282591      0.440292      0.282591      0.440292       0.00000       0.00000      0.722884      0.282591      0.258483      0.181809       0.00000       0.00000       0.00000    
  0.630913E-01   3.98657      0.298176      0.464811      0.298176      0.464811       0.00000       0.00000      0.762987      0.298176      0.270867      0.193944       0.00000       0.00000       0.00000    
  0.691782E-01   2.96062      0.312581      0.486314      0.312581      0.486314       0.00000       0.00000      0.798895      0.312581      0.281694      0.204620       0.00000       0.00000       0.00000    
  0.758523E-01   1.93804      0.325719      0.504562      0.325719      0.504562       0.00000       0.00000      0.830281      0.325719      0.290838      0.213724       0.00000       0.00000       0.00000    
  0.831703E-01  0.935296      0.337347      0.518888      0.337347      0.518888       0.00000       0.00000      0.856235      0.337347      0.297951      0.220937       0.00000       0.00000       0.00000    
  0.911943E-01  -.329202E-01  0.347505      0.529341      0.347505      0.529341       0.00000       0.00000      0.876846      0.347505      0.303054      0.226287       0.00000       0.00000       0.00000    
  0.999925E-01  -.949010      0.356168      0.535904      0.356168      0.535904       0.00000       0.00000      0.892072      0.356168      0.306131      0.229773       0.00000       0.00000       0.00000    
  0.109639      -1.80521      0.363429      0.538567      0.363429      0.538567       0.00000       0.00000      0.901996      0.363429      0.307174      0.231393       0.00000       0.00000       0.00000    
  0.120217      -2.57687      0.369131      0.536760      0.369131      0.536760       0.00000       0.00000      0.905890      0.369131      0.305877      0.230883       0.00000       0.00000       0.00000    
  0.131815      -3.25434      0.373444      0.530855      0.373444      0.530855       0.00000       0.00000      0.904299      0.373444      0.302424      0.228431       0.00000       0.00000       0.00000    
  0.144533      -3.81942      0.376409      0.520743      0.376409      0.520743       0.00000       0.00000      0.897151      0.376409      0.296744      0.223999       0.00000       0.00000       0.00000    
  0.158477      -4.26609      0.378218      0.506751      0.378218      0.506751       0.00000       0.00000      0.884969      0.378218      0.288997      0.217754       0.00000       0.00000       0.00000    
  0.173766      -4.57998      0.378996      0.488915      0.378996      0.488915       0.00000       0.00000      0.867912      0.378996      0.279183      0.209732       0.00000       0.00000       0.00000    
  0.190530      -4.76293      0.378998      0.467695      0.378998      0.467695       0.00000       0.00000      0.846693      0.378998      0.267529      0.200166       0.00000       0.00000       0.00000    
  0.208912      -4.80809      0.378431      0.443275      0.378431      0.443275       0.00000       0.00000      0.821706      0.378431      0.254109      0.189166       0.00000       0.00000       0.00000    
  0.229067      -4.72717      0.377584      0.416202      0.377584      0.416202       0.00000       0.00000      0.793785      0.377584      0.239198      0.177004       0.00000       0.00000       0.00000    
  0.251167      -4.52384      0.376730      0.386781      0.376730      0.386781       0.00000       0.00000      0.763511      0.376730      0.222931      0.163850       0.00000       0.00000       0.00000    
  0.275399      -4.21952      0.376147      0.355580      0.376147      0.355580       0.00000       0.00000      0.731727      0.376147      0.205599      0.149982       0.00000       0.00000       0.00000    
  0.301969      -3.82908      0.376142      0.322974      0.376142      0.322974       0.00000       0.00000      0.699116      0.376142      0.187377      0.135597       0.00000       0.00000       0.00000    
  0.331102      -3.38011      0.376940      0.289481      0.376940      0.289481       0.00000       0.00000      0.666421      0.376940      0.168540      0.120941       0.00000       0.00000       0.00000    
  0.363046      -2.89547      0.378847      0.255499      0.378847      0.255499       0.00000       0.00000      0.634346      0.378847      0.149287      0.106212       0.00000       0.00000       0.00000    
  0.398071      -2.40208      0.382019      0.221468      0.382019      0.221468       0.00000       0.00000      0.603487      0.382019      0.129866      0.916020E-01   0.00000       0.00000       0.00000    
  0.436476      -1.92601      0.386375      0.187839      0.386375      0.187839       0.00000       0.00000      0.574214      0.386375      0.110525      0.773147E-01   0.00000       0.00000       0.00000    
  0.478586      -1.48287      0.392769      0.154990      0.392769      0.154990       0.00000       0.00000      0.547758      0.392769      0.914945E-01  0.634952E-01   0.00000       0.00000       0.00000    
  0.524759      -1.09036      0.401201      0.123443      0.401201      0.123443       0.00000       0.00000      0.524644      0.401201      0.730919E-01  0.503506E-01   0.00000       0.00000       0.00000    
  0.575386      -.758677      0.412117      0.937783E-01  0.412117      0.937783E-01   0.00000       0.00000      0.505895      0.412117      0.556787E-01  0.380996E-01   0.00000       0.00000       0.00000    
  0.630897      -.492763      0.426276      0.666980E-01  0.426276      0.666980E-01   0.00000       0.00000      0.492974      0.426276      0.396945E-01  0.270035E-01   0.00000       0.00000       0.00000    
  0.691764      -.292899      0.445127      0.430387E-01  0.445127      0.430387E-01   0.00000       0.00000      0.488166      0.445127      0.256647E-01  0.173740E-01   0.00000       0.00000       0.00000    
  0.758504      -.156134      0.470532      0.237758E-01  0.470532      0.237758E-01   0.00000       0.00000      0.494307      0.470532      0.141986E-01  0.957718E-02   0.00000       0.00000       0.00000    
  0.831682      -.723945E-01  0.511983      0.984342E-02  0.511983      0.984342E-02   0.00000       0.00000      0.521826      0.511983      0.588323E-02  0.396019E-02   0.00000       0.00000       0.00000    
  0.911920      -.293149E-01  0.597742      0.200671E-02  0.597742      0.200671E-02   0.00000       0.00000      0.599749      0.597742      0.119869E-02  0.808015E-03   0.00000       0.00000       0.00000    
  0.999900      -.388235E-04  0.148315E-01  0.705176E-07  0.148315E-01  0.705176E-07   0.00000      0.357342E-21  0.148316E-01  0.148315E-01  0.416954E-07  0.288222E-07   0.00000       0.00000       0.00000    
