   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  -26138.0       1059.20       2003.80       1059.20       2003.80       0.00000       0.00000       3063.01       1059.20       1058.74       945.061       0.00000       0.00000       0.00000    
  0.109648E-03  -24508.2       992.252       1877.30       992.252       1877.30       0.00000       0.00000       2869.55       992.252       991.779       885.522       0.00000       0.00000       0.00000    
  0.120226E-03  -23033.6       931.771       1763.00       931.771       1763.00       0.00000       0.00000       2694.77       931.771       931.285       831.715       0.00000       0.00000       0.00000    
  0.131825E-03  -21617.3       873.711       1653.27       873.711       1653.27       0.00000       0.00000       2526.98       873.711       873.213       780.054       0.00000       0.00000       0.00000    
  0.144543E-03  -20284.3       819.119       1550.07       819.119       1550.07       0.00000       0.00000       2369.19       819.119       818.608       731.466       0.00000       0.00000       0.00000    
  0.158489E-03  -19055.5       768.855       1455.05       768.855       1455.05       0.00000       0.00000       2223.90       768.855       768.331       686.716       0.00000       0.00000       0.00000    
  0.173779E-03  -17875.6       720.622       1363.85       720.622       1363.85       0.00000       0.00000       2084.47       720.622       720.083       643.766       0.00000       0.00000       0.00000    
  0.190545E-03  -16786.3       676.143       1279.74       676.143       1279.74       0.00000       0.00000       1955.88       676.143       675.591       604.145       0.00000       0.00000       0.00000    
  0.208928E-03  -15761.8       634.352       1200.69       634.352       1200.69       0.00000       0.00000       1835.05       634.352       633.784       566.909       0.00000       0.00000       0.00000    
  0.229085E-03  -14779.3       594.296       1124.93       594.296       1124.93       0.00000       0.00000       1719.22       594.296       593.713       531.213       0.00000       0.00000       0.00000    
  0.251186E-03  -13889.1       558.057       1056.36       558.057       1056.36       0.00000       0.00000       1614.42       558.057       557.459       498.905       0.00000       0.00000       0.00000    
  0.275420E-03  -13035.3       523.323       990.643       523.323       990.643       0.00000       0.00000       1513.97       523.323       522.710       467.933       0.00000       0.00000       0.00000    
  0.301992E-03  -12230.6       490.613       928.741       490.613       928.741       0.00000       0.00000       1419.35       490.613       489.983       438.758       0.00000       0.00000       0.00000    
  0.331127E-03  -11490.0       460.545       871.828       460.545       871.828       0.00000       0.00000       1332.37       460.545       459.898       411.930       0.00000       0.00000       0.00000    
  0.363073E-03  -10778.8       431.688       817.202       431.688       817.202       0.00000       0.00000       1248.89       431.688       431.024       386.178       0.00000       0.00000       0.00000    
  0.398101E-03  -10121.3       405.037       766.742       405.037       766.742       0.00000       0.00000       1171.78       405.037       404.356       362.386       0.00000       0.00000       0.00000    
  0.436509E-03  -9503.88       380.036       719.397       380.036       719.397       0.00000       0.00000       1099.43       380.036       379.337       340.061       0.00000       0.00000       0.00000    
  0.478622E-03  -8911.71       356.071       674.009       356.071       674.009       0.00000       0.00000       1030.08       356.071       355.353       318.656       0.00000       0.00000       0.00000    
  0.524798E-03  -8374.44       334.357       632.874       334.357       632.874       0.00000       0.00000       967.231       334.357       333.620       299.254       0.00000       0.00000       0.00000    
  0.575429E-03  -7859.98       313.577       593.503       313.577       593.503       0.00000       0.00000       907.081       313.577       312.821       280.682       0.00000       0.00000       0.00000    
  0.630945E-03  -7374.35       293.978       556.362       293.978       556.362       0.00000       0.00000       850.339       293.978       293.202       263.160       0.00000       0.00000       0.00000    
  0.691816E-03  -6928.16       275.991       522.267       275.991       522.267       0.00000       0.00000       798.258       275.991       275.194       247.073       0.00000       0.00000       0.00000    
  0.758561E-03  -6499.67       258.726       489.539       258.726       489.539       0.00000       0.00000       748.265       258.726       257.909       231.630       0.00000       0.00000       0.00000    
  0.831745E-03  -6102.92       242.758       459.258       242.758       459.258       0.00000       0.00000       702.015       242.758       241.918       217.339       0.00000       0.00000       0.00000    
